,Word,Count
1252,Municipal,258
12058,aeroporto,257
5571,situações,257
4256,condenados,257
8575,criminal,257
8722,câncer,257
8907,perguntas,257
509,pagou,257
5990,pergunta,256
3399,Tudo,256
4533,encontrou,256
6214,oficiais,255
5565,matar,255
356,próprios,255
551,irmã,255
1849,sul,255
4740,perfil,254
3979,dificuldade,254
1576,estrutura,254
8193,Lúcio,254
4102,traz,254
8873,Pernambuco,254
3131,últimas,253
1891,dona,253
649,telefone,253
3998,patrimônio,253
9588,salários,252
1879,orçamento,252
4349,Gomes,252
642,ressaltou,252
12812,missão,251
7563,denunciado,251
3942,corte,251
827,atender,251
869,nasceu,251
7566,Esta,251
7146,atendimento,250
2857,vivo,250
2241,Seu,250
4113,contexto,250
2284,entidade,250
520,fiz,250
1447,levantamento,250
1141,Pelo,250
8191,divulgação,250
3970,acreditar,249
4730,usou,249
7338,porta,249
11298,Vale,249
3764,perder,249
3769,regra,248
9012,brasileiras,248
2131,natureza,248
1431,retorno,248
1974,Organização,248
3302,cidadãos,248
3005,Pereira,248
4377,citado,247
10263,publicação,247
6437,certa,247
6346,dando,247
890,Marcos,247
1255,Desenvolvimento,247
9826,concessão,246
2315,bilhão,246
25295,recibos,246
53,sigla,246
5281,viver,246
3259,assuntos,246
3878,cuja,246
6250,reação,246
4714,ministério,246
3882,Léo,246
9808,trás,245
9287,Gleisi,245
9590,questionado,245
270,ditadura,245
3615,Geraldo,245
10711,julgar,244
3786,trabalhista,244
1513,estudantes,244
6563,Embora,243
6867,cantor,243
1639,parar,243
4736,marca,243
13314,Cláudio,242
11457,aberta,242
3138,Legislativo,242
12920,Alemanha,242
10784,pedindo,241
665,recebe,241
4817,moral,241
16427,informa,241
4628,terminar,241
1247,Estadual,241
3079,fechado,241
6251,alerta,240
1289,recentemente,240
1927,baixa,240
1036,donos,240
6128,tomada,240
1786,Jardim,240
4069,citou,240
11708,Branca,239
57,conclusão,239
6370,Alguns,239
11691,inglês,239
12537,Penal,239
1747,professora,239
8578,tomou,238
10624,alcance,238
1191,quilômetros,238
5012,exatamente,238
3862,recorrer,237
13266,Barbosa,237
690,sequer,237
2901,possíveis,237
837,médio,237
4466,2007,237
6091,publicada,237
7576,supostamente,237
960,proteção,237
26,legenda,237
4805,cujo,237
6712,marcada,236
973,clima,236
2816,enorme,236
4511,general,236
928,proteger,236
9570,bebê,236
10434,matéria,235
5951,Minha,235
4403,cedo,235
8087,mandado,235
20283,global,234
9756,criou,234
3773,tentando,234
1872,arte,234
11972,princípio,234
5198,tais,233
566,domiciliar,233
8039,identificar,233
5831,protesto,233
2001,setores,233
9023,dívidas,233
1685,adolescente,233
669,melhores,232
5144,estaria,232
16209,reeleição,232
4073,tese,232
6391,normal,232
6432,baixo,231
3264,atuou,231
5708,menino,231
3656,polêmica,231
1995,cita,231
9237,Sarney,231
963,estudos,231
1024,combater,230
5303,publicou,230
6009,milhares,230
18552,Mônica,230
6193,atuar,230
686,motivos,230
14804,construtora,230
2933,eventos,230
20718,morreram,229
13221,presídio,229
1287,Carvalho,229
3019,Dois,229
6227,protestos,229
9900,inicial,229
421,constitucional,229
9133,Amazonas,229
2505,publicado,229
829,consumo,229
20361,Mantega,229
11061,criticou,228
387,colega,228
2293,pequeno,228
5021,procedimentos,228
1066,poderão,228
5796,samba,228
2949,mesa,227
7800,Fórum,227
4747,explicar,227
3544,vir,227
88,apuração,227
11184,ocorrência,227
10569,objeto,227
4835,terra,227
9276,Celso,227
8581,cabe,226
7792,mídia,226
9116,avanço,226
3780,destino,226
2060,geração,226
712,entregou,226
3805,desembargadores,226
6355,grau,226
5787,considerou,225
2040,possam,225
4411,mora,225
3845,cumprimento,225
8965,municípios,225
6973,teatro,225
968,planos,225
14112,Putin,224
3255,Atualmente,224
1125,Conforme,224
298,erro,224
906,manifestar,224
6261,técnico,224
10698,atingir,224
5145,frase,223
769,pequena,223
550,vale,223
3592,disputar,223
4008,indústria,223
10482,livros,222
1491,reuniões,222
375,avalia,222
4031,instituto,222
12446,registros,222
6136,trabalhos,222
2782,justamente,222
1468,possui,222
2646,civis,221
10002,Costamarques,221
3561,Relações,221
1532,relacionamento,221
240,aceitar,221
360,absolutamente,221
3027,Natal,221
10801,Brasileira,221
166,luz,221
1327,fechar,221
2282,natural,221
4023,Zanin,221
7655,exPresidente,220
6884,comércio,220
2316,Outros,220
1081,mantém,220
1334,melhorar,220
1121,animais,219
5059,Nem,219
7617,repasses,219
10833,Goiânia,219
10531,presídios,219
7607,aluguel,219
4669,exame,219
6508,rotina,219
4453,anúncio,218
17986,piloto,218
2559,prejuízo,218
3672,petróleo,218
10705,promotor,218
2493,norte,218
7342,direta,218
10242,Ribeiro,218
896,criada,217
138,termo,217
6629,alvos,217
4022,Cristiano,217
9424,limite,217
7662,ilícitos,217
4033,presentes,217
3377,turno,217
7183,vizinho,217
2525,página,216
1469,apresenta,216
792,Brasileiro,216
3973,pudesse,216
3041,revelou,216
10894,Terra,216
4652,CCJ,216
3686,chance,215
4471,título,215
7744,homicídio,215
10451,funcionário,215
2476,fronteira,215
1467,central,215
2248,Serra,215
7975,ocorrer,215
10188,petistas,215
4923,tragédia,214
3831,Victor,214
2694,previsto,214
5596,clientes,214
16321,motorista,214
2613,formas,214
3701,Júnior,214
8388,tensão,214
13207,Diante,214
6710,espetáculo,214
1679,Cruz,214
8325,enviado,213
6200,foco,213
7693,vantagens,213
251,Cuba,213
6495,jeito,213
540,Ministro,213
3781,passo,213
10086,usando,212
6108,coletiva,212
5074,comentário,212
4598,bloqueio,212
863,municipal,212
2129,tratado,212
5989,sabem,212
4570,Houve,212
2573,Código,212
6793,áudio,212
5360,palco,211
2932,haverá,211
12396,indica,211
13532,Itália,211
5260,consequências,211
4857,superior,211
4729,anteriores,211
4715,autorizou,211
3634,Maduro,211
3209,próximas,211
6837,oferecer,211
10367,chama,211
2809,febre,211
2082,funciona,210
263,Alberto,210
789,habitantes,210
3231,acontecendo,210
4372,cerimônia,210
9688,liderança,210
11540,email,210
7565,Atibaia,210
1778,revela,210
1185,riscos,209
10615,suspeitas,209
1415,imóveis,209
5347,Dodge,209
2447,criado,209
3351,Será,209
4909,considerada,209
2474,estaduais,209
1162,concluiu,209
1312,apresentados,209
4167,ciência,209
2915,filmes,208
6233,trânsito,208
2203,Cultura,208
6287,Rogério,208
1966,registrou,208
3155,África,208
14257,histórias,208
1594,produto,208
4825,permitir,208
7850,exposição,207
7388,quebra,207
1916,casas,207
8805,PMDBRJ,207
16154,Eunício,207
2757,Sergio,207
3062,mensalão,207
2634,Fábio,207
2618,necessária,207
6170,Agricultura,206
9904,argumento,206
4623,prisões,206
1032,pagos,206
2769,Rede,206
7598,Cerveró,206
15903,amarela,206
1996,fraude,206
7613,apura,205
280,inocência,205
8520,Rádio,205
8568,conduta,205
2921,vice,205
17920,MDB,205
1232,Mato,205
9699,trechos,204
3729,agente,204
7151,preços,204
12367,criminoso,204
10564,PEC,204
20351,Benjamin,204
8830,passando,204
392,Direitos,204
7738,lidar,204
9962,jurídico,204
4174,transferência,204
8927,assessor,204
7603,empreiteiras,204
7697,construir,204
4095,extremamente,203
4639,desvio,203
5203,dor,203
440,vitória,203
15397,procurou,203
3639,garantia,203
6159,orientação,203
14794,Romero,203
8383,mandou,203
4138,lembrou,203
13169,agressão,202
1504,Outra,202
845,envolve,202
7807,Ana,202
5314,Marun,202
10133,Porém,202
4147,ativa,202
1425,determinação,202
3983,afirmar,202
15753,Ética,202
9752,opção,202
2440,usuários,202
4810,Está,202
7595,Renato,202
10675,lugares,201
9697,juros,201
196,deveriam,201
6399,daquele,201
1233,Grosso,201
501,posto,201
6964,artistas,201
6440,acredito,201
4320,passagem,201
3996,sofreu,201
5354,ouvidos,201
3040,funções,201
6473,chegada,200
4312,enviou,200
8674,entregar,200
7769,ouvido,200
5863,carros,200
7771,matou,200
4244,meios,200
12052,voo,200
4891,Paris,199
3445,colocou,199
5578,usados,199
4699,prestação,199
12711,clara,199
10841,Belo,199
78,lançar,199
4455,caráter,199
14000,testemunha,198
123,trajetória,198
1613,mar,198
4250,manteve,198
3980,precisamos,198
10011,Questionado,198
16607,pacientes,198
10130,sangue,198
8423,registrado,197
1495,dúvidas,197
1833,gerar,197
2277,depende,197
6693,The,197
1407,fiscalização,197
3250,Dia,197
925,ausência,197
5654,andar,197
9352,alimentos,196
444,Ninguém,196
7834,levaram,196
4385,cena,196
3491,Duque,196
3061,escândalo,196
1038,150,196
10432,conversar,196
7708,Carolina,196
14120,russo,196
4120,competência,196
6017,Tenho,196
3271,desafio,196
4089,meia,196
1338,comentou,195
9637,apurar,195
7654,perseguição,195
2976,inclui,195
9234,citados,195
3695,aposentadoria,195
491,longa,195
2996,Gilberto,195
8700,médica,195
5675,humano,195
5076,mesmos,195
3299,definir,195
19958,licitação,195
6040,independente,195
6644,antigo,195
13209,delegacia,195
3047,televisão,194
31,senadora,194
7691,alegações,194
745,entidades,194
9083,precisava,194
99,máximo,194
3783,Caso,194
3457,prevista,194
12362,apontam,194
10521,assinado,194
9425,teto,194
4661,vaga,194
8054,Augusto,194
400,deputada,193
2566,liberação,193
3443,representante,193
5519,ligado,193
7692,finais,193
5319,Wesley,193
8772,PSD,193
6836,conhecida,193
10849,organizado,193
7592,ajudou,192
3288,Latina,192
5211,culpa,192
2540,conselho,192
2343,Esses,192
13584,contribuição,192
6507,lembrar,192
2810,sobretudo,192
11812,juízo,192
17,buscas,192
8124,funcionamento,192
16494,Araújo,191
2136,perante,191
4020,danos,191
4359,voz,191
3958,repasse,191
2679,2005,191
7311,bancos,191
4663,Zavascki,191
20748,PTB,191
2786,simplesmente,190
19693,aborto,190
10957,emergência,190
4442,reuniu,190
2644,dezenas,190
14211,aceitou,190
1611,entra,190
3707,física,189
8347,PSB,189
6708,ficam,189
10726,Fux,189
18814,Reino,189
7830,comentar,189
4464,admitiu,189
7637,Suíça,189
1159,Estou,188
12465,punição,188
6239,solicitou,188
6658,sai,188
565,PSDBMG,188
873,Agência,188
11077,tribunais,188
3187,time,188
2957,Primeiro,188
961,parceria,188
8197,bomba,188
1545,relacionados,188
3230,comigo,188
3642,razões,187
210,favorável,187
5364,Eliseu,187
3429,particular,187
2678,trabalhando,187
6842,comida,187
6872,pessoais,187
10965,fortes,187
813,distribuição,187
7767,Elas,187
1436,multa,187
4183,podia,187
2031,regiões,186
8487,Ciro,186
10224,Amaral,186
7832,alegou,186
8040,relatos,185
10795,Maranhão,185
1403,“Se,185
1405,determinado,185
8843,Fundo,185
2051,rápido,185
13797,completamente,185
15422,Chico,185
5512,pobres,185
10350,necessários,185
894,relata,184
8576,aplicação,184
7734,assassinato,184
7650,cometeu,184
13504,Receita,184
2490,2002,184
6580,conhecer,184
5912,chão,184
818,demanda,184
11923,“não,184
8377,tramitação,184
3108,Campinas,184
4280,atitude,183
14425,ligação,183
14134,casamento,183
10724,Rosa,183
2285,contudo,183
1424,receberam,183
1302,primeiras,183
425,Essas,183
4547,conseguiram,183
4071,questionou,182
442,procurar,182
6994,reúne,182
3569,esperança,182
4667,cassado,182
9066,resolução,182
7909,hipótese,182
4092,páginas,182
2206,resto,182
12822,membro,182
8770,propaganda,182
5171,provavelmente,181
7203,tendência,181
3962,notas,181
926,práticas,181
5407,ódio,181
5271,olhar,181
2879,gravações,181
4688,prestou,181
130,Jair,181
363,torna,181
4305,Fidel,181
3376,praticamente,181
3091,horário,181
2792,presidentes,181
6811,terceira,181
10540,Daniel,181
9829,privado,180
3603,marcado,180
416,dada,180
23495,atriz,180
9036,Criminal,180
18815,Unido,180
9767,arrecadação,180
3997,atentado,180
1670,turma,180
4078,Quanto,180
7842,temporária,180
13625,apoiar,180
8229,Miller,180
1498,comunidades,180
393,Humanos,180
3828,Leandro,179
1543,aula,179
6622,Avenida,179
17106,judiciais,179
4499,oficialmente,179
1331,trazer,179
5022,Sim,179
7833,repercussão,179
4855,sinal,179
12328,Jaburu,179
13788,portavoz,179
7991,relato,178
4720,inflação,178
4205,continuidade,178
20292,igreja,178
27371,Irã,178
4064,errado,178
6235,confronto,178
5446,crítica,178
1499,promover,178
8864,juntos,178
9001,Recife,178
2122,meta,178
3908,argumentos,178
7632,erros,178
5547,Rua,178
4303,alega,178
7912,Novo,177
844,esforço,177
10410,amor,177
6913,olhos,177
12089,usada,177
4124,coercitiva,177
8180,vivem,177
1202,direto,177
2070,sistemas,177
9559,usa,177
3156,Nelson,177
6386,sequência,176
9375,custos,176
11423,Administração,176
8536,Campos,176
8569,paciente,176
2630,Marina,176
15383,Contas,176
4605,atingiu,176
165,lançou,176
4213,penas,175
2859,tom,175
3023,vinha,175
6890,comercial,175
13225,Jesus,175
401,Nunca,175
21291,universidade,175
2348,etapa,175
10192,denunciados,175
8810,pegar,175
10198,leia,175
2199,planeta,174
9263,Vila,174
717,vender,174
19032,ética,174
2257,Argentina,174
8558,argumentou,174
3295,México,174
10024,imposto,174
1010,tamanho,174
3907,leitura,174
231,vejo,173
4099,desvios,173
8436,corporação,173
8163,facções,173
855,vêm,173
468,surpresa,173
4049,Cardoso,173
4648,indicou,173
11835,poderes,173
7631,atua,172
8582,cuidar,172
6201,resistência,172
145,Folha,172
10793,Acre,172
7868,aliada,172
2538,privada,172
5352,ouviu,172
3475,certamente,172
2553,fonte,172
8712,impunidade,172
16611,ativos,172
15493,contratação,171
5563,personagem,171
2766,vereador,171
1975,Nações,171
3505,Gustavo,171
3984,interrogatório,171
5669,sonho,171
9271,figura,171
7799,terminou,171
8839,acompanhar,171
560,exassessor,170
10887,informado,170
10512,falei,170
4779,História,170
2161,retirada,170
7964,feridos,170
2305,Ribeirão,170
20475,fundos,170
10034,representação,170
4337,peso,170
1534,participaram,170
7488,fechou,169
3063,trabalhou,169
7913,ocupação,169
4173,reconheceu,169
3772,aceita,169
4245,legais,169
2961,defensor,169
7925,Nunes,169
5642,Soares,169
8877,acusa,169
9812,alternativa,169
3932,independência,169
24944,Nogueira,169
881,Confira,169
2358,transformar,168
9260,Legislativa,168
9164,onda,168
6824,1990,168
212,preconceito,168
3278,fará,168
5875,sensação,168
1597,potencial,168
11920,postura,168
3710,provar,168
4192,indevida,168
9621,tiro,168
4145,exige,167
17216,Três,167
4629,beminformado,167
120,destaque,167
6729,inteiro,167
3107,Preto,167
1018,tipos,167
18623,Lopes,166
5330,aprovou,166
5039,comparação,166
6486,consciência,166
10846,Juiz,166
5496,Logo,166
10964,condenou,166
8848,Econômica,166
9701,PIB,166
1725,prêmio,166
1694,garante,166
9450,pensão,166
3196,curto,166
1938,fraudes,166
1244,Advogados,165
9765,trimestre,165
8133,aulas,165
10496,Talvez,165
3139,conhece,165
3403,atuais,165
1457,apontado,165
11761,imigrantes,165
4918,pessoalmente,165
3392,eleitores,165
11867,graves,165
10275,afirmando,165
1578,produzir,164
4021,Fernandes,164
2175,2003,164
3568,2000,164
1989,ressalta,164
9015,normalmente,164
7561,Copa,164
12451,rapidamente,164
17811,Reis,164
2628,titular,164
170,provocou,164
1845,recentes,164
3105,rádio,164
1342,Cidade,164
18449,Dona,164
87,ampla,163
6889,cultural,163
9275,continuam,163
10546,Espírito,163
16702,aliado,163
887,coordenador,163
12359,pesquisadores,163
2551,exploração,163
12884,Segovia,163
8302,DEMRJ,162
1450,índice,162
3851,esclarecer,162
12859,empregos,162
3826,Gebran,162
10842,Horizonte,162
7732,querer,162
20360,Guido,162
1046,aproximadamente,162
9225,ligados,162
3877,litoral,162
14392,cientistas,161
1614,cria,161
1240,Fundação,161
6794,entregues,161
3650,ruim,161
16194,Leite,161
7959,conversou,161
4420,pronunciamento,161
4587,centenas,161
2058,equipamentos,161
11268,déficit,161
5023,estrangeiros,161
1098,positivo,161
587,passaporte,161
1905,uns,160
18031,helicóptero,160
2473,limites,160
1333,Vai,160
6566,financeiros,160
6511,ritmo,160
8720,altura,160
5403,Meu,160
9462,antiga,160
10982,afastar,159
6425,deixaram,159
4728,registrados,159
1976,Unidas,159
5788,prioridade,159
10340,transparência,159
11251,assinada,159
1059,necessárias,159
1492,encontros,158
12000,Teatro,158
4300,tríplex,158
5310,CPI,158
19863,retomada,158
4255,dirigentes,158
5483,descobriu,158
5603,bloco,158
374,estupro,158
351,infraestrutura,158
7757,identificado,158
3788,laudo,158
1203,levando,158
4660,indicado,157
12289,Cristiane,157
12197,divisão,157
14118,Moscou,157
3562,Exteriores,157
6785,banda,157
1698,agir,157
13032,Tratase,157
11962,pacote,157
2067,programação,157
10349,esclarecimentos,157
14433,perguntou,157
10524,Braga,157
1672,ganha,157
21940,Herman,157
18259,BRF,156
4140,ofício,156
21042,exames,156
1016,“Os,156
4948,tropas,156
7673,flagrante,156
9062,próprias,156
5125,“Ele,156
6039,padrão,156
3972,cofres,156
6499,postos,156
3346,fatores,156
2508,revisão,155
14210,ilícito,155
10177,cirurgia,155
4383,caravana,155
9457,sustenta,155
2124,cobertura,155
4447,branco,155
12471,retirar,155
2403,menores,155
2020,semelhante,155
4324,Praça,155
10662,organizações,155
1861,materiais,155
9976,aquisição,155
608,presa,154
5388,Luis,154
159,corrida,154
15389,verba,154
1878,reforçar,154
16531,inicialmente,154
12927,russos,154
12360,Marques,154
7882,enviada,153
5569,jantar,153
821,complexo,153
7969,Gutierrez,153
158,colocado,153
8224,negociar,153
1388,técnicos,153
11190,rosto,153
15834,estádio,153
11341,entendeu,153
1591,utilizado,153
6153,ler,153
10918,PSOL,153
1408,naquela,153
2614,alternativas,152
27606,sírio,152
8310,quadrilha,152
531,clube,152
7904,gerou,152
4711,greve,152
6053,feliz,152
8457,PDT,152
8790,tucanos,152
1889,desenvolver,152
11736,cresceu,152
15778,Bretas,152
6279,demissão,152
6321,ocupar,152
2509,planejamento,152
17361,fugir,151
9201,considerar,151
7971,Sindicato,151
626,defesas,151
20892,financeiras,151
7855,estudar,151
9694,Econômico,151
8845,FGTS,151
13865,emails,151
6479,sinais,151
9127,Nordeste,151
14213,beneficiar,151
9709,Portanto,150
4274,cometido,150
8291,institucional,150
5969,vivendo,150
8930,Pela,150
7875,investidores,150
1880,familiar,150
4341,coração,150
2941,exprefeito,150
2450,trouxe,150
15279,verbas,150
8686,definição,150
17797,Bendine,150
2656,entende,150
6106,Jungmann,150
3923,absolvição,150
2704,efetivo,150
16269,receita,150
38366,venezuelanos,150
1285,Flávio,149
3794,Pode,149
3775,instâncias,149
1923,apresentadas,149
4642,Tanto,149
12706,identidade,149
8426,rapaz,149
7953,Comando,149
4258,acompanhou,149
9172,deflagrada,149
3744,trabalham,149
11739,cair,149
8852,operador,149
9819,coloca,149
3094,realizou,149
988,participantes,149
4086,votou,148
5843,Sempre,148
19608,acrescenta,148
735,normas,148
5472,Espanha,148
569,eletrônica,148
2718,comuns,148
3235,Aos,148
9921,colegiado,148
3676,Europeia,148
9471,desempenho,148
11538,Gabriel,148
6028,boca,148
2864,departamento,148
22082,Igreja,148
3911,regional,148
10807,Manaus,148
5105,gosto,148
6472,avaliar,148
1023,boas,148
6244,conter,147
10435,comentários,147
32354,vendas,147
3956,Bancoop,147
13342,dupla,147
