,Unnamed: 0,ID,Veracity,Author,Link,Category,Date,Tokens,Words,Types,Links Inside,Words Uppercase,Verbs,Subjuntive\Imperative Verbs,Nouns,Adjectives,Adverbs,Modal Verbs,Singular\Second Personal Pronouns,Plural First Personal Pronouns,Pronouns,Pausality,Characters,Average Sentence Length,Average Word Length,Percentage of Spelling Errors,Emotiveness,Diversity
84,1074,1074,fake-meta-information,None,https://www.diariodobrasil.org/mendes-se-descontrola-no-plenario-do-stf-e-eleva-o-tom-de-voz-com-os-colegas/,politica,2017-06-28 00:00:00,171,142,106,0,3,23,1,45,6,5,4,0,0,9,2.07143,683,10.1429,4.80986,0.0,0.16176500000000002,0.746479
85,1075,1075,fake-meta-information,None,https://www.diariodobrasil.org/o-dialogo-vergonhoso-de-temer-e-joesley-funcionou-super-bem-eu-venho-aqui-onze-horas-meia-noite/,politica,2017-06-28 00:00:00,302,242,140,0,7,41,3,61,16,22,4,8,0,20,1.62162,1104,6.54054,4.56198,0.0,0.37254899999999996,0.578512
86,1076,1076,fake-meta-information,None,https://www.diariodobrasil.org/jovem-que-invadiu-o-alvorada-esta-sob-custodia-do-exercito-veja-as-imagens/,politica,2017-06-29 00:00:00,106,93,67,0,0,21,1,24,2,5,2,0,0,9,1.44444,429,10.3333,4.6129,0.0,0.155556,0.72043
87,1077,1077,fake-meta-information,None,https://www.diariodobrasil.org/aparelho-que-faz-massagem-cardiaca-mecanicamente-pode-salvar-o-dobro-das-vitimas-de-infarto2/,sociedade_cotidiano,2017-06-29 00:00:00,298,273,172,0,4,38,0,74,34,10,4,0,0,13,1.66667,1481,18.2,5.42491,0.00732601,0.392857,0.630037
88,1078,1078,fake-meta-information,None,https://www.diariodobrasil.org/urgente-palacio-do-alvorada-e-isolado-ha-relatos-de-invasao-e-tiros/,politica,2017-06-29 00:00:00,149,131,89,1,2,26,1,41,5,7,7,0,0,2,1.38462,644,10.0769,4.91603,0.0,0.17910399999999999,0.679389
89,1079,1079,fake-meta-information,None,https://www.diariodobrasil.org/ex-presidente-diz-que-policia-federal-e-ministerio-publico-lhe-devem-desculpas/,politica,2017-06-29 00:00:00,216,185,120,0,3,32,2,52,6,6,7,1,0,14,1.24,865,7.4,4.675680000000001,0.0,0.14285699999999998,0.648649
90,108,108,fake-meta-information,None,https://afolhabrasil.com.br/politica/mbl-arrega-e-desiste-de-pedir-renuncia-de-temer/,politica,2017-05-19 00:00:00,200,182,121,0,8,35,0,55,3,11,3,0,0,15,2.57143,822,26.0,4.5164800000000005,0.00549451,0.155556,0.6648350000000001
91,1080,1080,fake-meta-information,None,https://www.diariodobrasil.org/joesley-nao-foi-envenenado-internacao-as-pressas-pode-ser-parte-de-uma-estrategia-juridica/,politica,2017-06-30 00:00:00,230,199,131,0,3,37,1,59,17,11,9,0,0,9,2.0666700000000002,1023,13.2667,5.1407,0.00502513,0.291667,0.658291
92,1081,1081,fake-meta-information,None,https://www.diariodobrasil.org/lula-eles-nao-dao-destaque-ao-apartamento-do-geddel-como-deram-ao-meu-triplex/,politica,2017-06-28 00:00:00,113,96,64,0,4,20,1,23,4,10,2,1,0,7,1.41667,404,8.0,4.20833,0.0,0.325581,0.666667
93,1082,1082,fake-meta-information,None,https://www.diariodobrasil.org/temer-joga-pesado-e-sugere-que-janot-recebeu-milhoes-da-jbs-assista-o-video/,politica,2017-06-28 00:00:00,138,112,80,0,7,24,3,27,4,9,2,0,0,6,1.8571400000000002,543,8.0,4.84821,0.0,0.254902,0.714286
94,1083,1083,fake-meta-information,None,https://www.diariodobrasil.org/aos-11-anos-filha-de-brad-pitt-diz-que-e-um-menino-e-da-inicio-a-tratamento-hormonal/,tv_celebridades,2017-06-28 00:00:00,177,154,98,0,0,26,2,47,7,3,3,0,0,7,1.91667,740,12.8333,4.8051900000000005,0.0,0.136986,0.636364
95,1084,1084,fake-meta-information,None,https://www.diariodobrasil.org/mais-um-video-funcionaria-filma-ator-descontrolado-dentro-de-hospital/,sociedade_cotidiano,2017-06-24 00:00:00,107,93,75,0,1,24,1,24,4,7,4,0,0,7,1.55556,472,10.3333,5.07527,0.0,0.229167,0.8064520000000001
96,1085,1085,fake-meta-information,None,https://www.diariodobrasil.org/ator-global-e-preso-por-desacato-ele-estava-bebado-e-quebrou-a-viatura-da-pm/,sociedade_cotidiano,2017-06-24 00:00:00,154,137,92,0,3,35,0,35,5,4,6,0,0,8,1.7,652,13.7,4.759119999999999,0.0,0.128571,0.671533
97,1086,1086,fake-meta-information,None,https://www.diariodobrasil.org/plano-de-fuga-volta-a-ser-cogitado-caso-sergio-moro-condene-lula-diz-jornalista/,politica,2017-06-23 00:00:00,284,232,162,2,1,41,6,75,11,10,7,0,0,10,2.4761900000000003,1161,11.0476,5.00431,0.0,0.181034,0.698276
98,1087,1087,fake-meta-information,None,https://www.diariodobrasil.org/cortella-analisa-personalidades-de-2017-michel-temer-deveria-ter-renunciado/,politica,2017-06-24 00:00:00,371,301,215,0,25,57,4,74,26,19,8,0,1,39,2.1875,1542,9.40625,5.12292,0.0,0.343511,0.714286
99,1088,1088,fake-meta-information,None,https://www.diariodobrasil.org/aviao-com-500-kg-de-cocaina-decolou-de-fazenda-arrendada-por-ministro-diz-revista/,tv_celebridades,2017-06-26 00:00:00,142,118,87,0,5,13,0,41,3,5,1,0,0,6,3.0,566,14.75,4.79661,0.0,0.148148,0.737288
100,1089,1089,fake-meta-information,None,https://www.diariodobrasil.org/defesa-de-lula-pede-segredo-de-justica-sobre-patrimonio-de-marisa-leticia/,politica,2017-06-25 00:00:00,174,143,97,0,0,16,0,42,12,3,2,0,0,6,3.44444,704,15.8889,4.923080000000001,0.0,0.258621,0.678322
101,109,109,fake-meta-information,None,https://afolhabrasil.com.br/politica/policia-federal-e-interpol-tentam-localizar-irma-de-aecio/,politica,2017-05-18 00:00:00,436,385,210,3,14,52,0,120,7,11,9,0,0,11,2.6842099999999998,1847,20.2632,4.7974,0.0,0.104651,0.545455
102,1090,1090,fake-meta-information,None,https://www.diariodobrasil.org/nojento-funcionario-de-frigorifico-mostra-carne-brasileira-embargada-pelos-eua-soltando-pus/,sociedade_cotidiano,2017-06-27 00:00:00,248,197,141,0,5,34,1,64,16,10,4,0,0,8,2.55,1026,9.85,5.20812,0.0,0.265306,0.7157359999999999
103,1091,1091,fake-meta-information,None,https://www.diariodobrasil.org/lula-leva-mais-uma-catracada-juridica-desembargador-nega-suspensao-do-processo-do-triplex/,politica,2017-06-27 00:00:00,200,181,124,0,1,33,1,53,8,11,8,0,0,12,1.9,899,18.1,4.96685,0.0,0.22093000000000002,0.685083
104,1092,1092,fake-meta-information,None,https://www.diariodobrasil.org/temer-parte-para-o-ataque-joesley-e-bandido-eu-nao-preciso-usar-bone-para-me-esconder/,politica,2017-06-27 00:00:00,221,183,129,0,3,38,0,51,7,7,2,4,0,21,2.375,880,11.4375,4.80874,0.00546448,0.157303,0.704918
105,1093,1093,fake-meta-information,None,https://www.diariodobrasil.org/condenado-por-moro-a-15-anos-de-prisao-vaccari-e-absolvido-na-2a-instancia/,politica,2017-06-27 00:00:00,125,108,75,0,3,18,0,33,5,2,5,0,0,2,1.8888900000000002,503,12.0,4.65741,0.0,0.137255,0.694444
106,1094,1094,fake-meta-information,None,https://www.diariodobrasil.org/o-super-sincero-presidente-da-eletrobras-rasga-o-verbo-aqui-ta-cheio-de-vagabundo-mamando/,politica,2017-06-22 00:00:00,129,100,74,0,0,21,0,27,3,9,2,0,0,6,2.07143,493,7.142860000000001,4.93,0.0,0.25,0.74
107,1095,1095,fake-meta-information,None,https://www.diariodobrasil.org/6-fatos-que-comprovam-que-a-viagem-de-temer-a-russia-foi-uma-vergonha/,politica,2017-06-21 00:00:00,16,14,13,0,0,2,0,5,0,0,0,0,0,1,0.666667,56,4.66667,4.0,0.0,0.0,0.9285709999999999
108,1096,1096,fake-meta-information,None,https://www.diariodobrasil.org/site-o-antagonista-mata-caetano-veloso/,tv_celebridades,2017-06-22 00:00:00,78,65,57,0,0,12,1,18,5,4,0,0,0,0,2.16667,315,10.8333,4.84615,0.0153846,0.3,0.876923
109,1097,1097,fake-meta-information,None,https://www.diariodobrasil.org/lula-debocha-do-ministerio-publico-ninguem-vai-levar-a-acusacao-deles-a-serio-nem-o-moro/,politica,2017-06-22 00:00:00,260,207,140,1,2,50,2,46,11,12,7,1,0,12,2.0384599999999997,912,7.961539999999999,4.4058,0.0,0.239583,0.6763279999999999
110,1098,1098,fake-meta-information,None,https://www.diariodobrasil.org/mais-uma-vergonha-presidente-desembarca-na-noruega-e-e-recebido-por-funcionario-de-3o-escalao/,politica,2017-06-22 00:00:00,230,194,137,1,1,33,2,57,22,9,8,0,0,4,2.0,1005,10.7778,5.18041,0.0,0.34444400000000003,0.706186
111,1099,1099,fake-meta-information,None,https://www.diariodobrasil.org/mais-perdido-que-azeitona-em-boca-de-banguela-temer-chama-rei-da-noruega-de-rei-da-suecia/,politica,2017-06-23 00:00:00,166,133,88,0,1,22,1,38,3,7,3,0,1,9,2.75,625,11.0833,4.69925,0.0,0.166667,0.661654
112,11,11,fake-meta-information,None,https://ceticismopolitico.com/2017/11/24/garotinho-ganha-premio-apos-teatro-sobre-surra-na-cadeia-vai-para-presidio-de-seguranca-maxima/,politica,2017-11-24 00:00:00,209,185,102,0,0,31,2,55,7,6,4,0,0,9,2.0,892,15.4167,4.821619999999999,0.00540541,0.15116300000000002,0.551351
113,110,110,fake-meta-information,None,https://afolhabrasil.com.br/politica/dono-da-friboi-filmou-temer-e-aecio-recebendo-propina/,politica,2017-05-17 00:00:00,225,191,130,0,12,33,1,64,1,3,6,0,0,5,3.4,934,19.1,4.89005,0.0,0.0412371,0.680628
114,1100,1100,fake-meta-information,None,https://www.diariodobrasil.org/stf-manda-soltar-irma-e-primo-de-aecio-ex-assessor-de-zeze-perrella-tambem-sera-liberado/,politica,2017-06-20 00:00:00,135,117,74,0,4,24,3,40,3,2,6,0,0,1,1.8,563,11.7,4.81197,0.0,0.078125,0.632479
115,1101,1101,fake-meta-information,None,https://www.diariodobrasil.org/12a-vara-do-df-rejeita-acao-de-temer-contra-joesley-batista/,politica,2017-06-20 00:00:00,159,129,92,0,1,20,0,47,8,5,0,0,0,5,1.7647099999999998,634,7.588239999999999,4.9147300000000005,0.0,0.19403,0.713178
116,1102,1102,fake-meta-information,None,https://www.diariodobrasil.org/circuito-interno-de-empresa-capta-cadeiras-gavetas-e-portas-se-movendo-durante-a-madrugada/,sociedade_cotidiano,2017-06-22 00:00:00,318,281,173,0,1,56,1,71,12,15,4,4,0,32,2.46667,1329,18.7333,4.72954,0.00355872,0.212598,0.615658
117,1103,1103,fake-meta-information,None,https://www.diariodobrasil.org/porque-a-alma-mais-honesta-do-brasil-tem-tanto-medo-da-justica01/,politica,2017-06-20 00:00:00,184,164,106,0,3,30,2,53,6,10,5,0,0,10,2.22222,758,18.2222,4.62195,0.0,0.192771,0.6463409999999999
118,1104,1104,fake-meta-information,None,https://www.diariodobrasil.org/vidente-diz-que-cunha-fez-coisas-ruins-em-vidas-passadas-e-estaria-pagando-a-conta-nesta-encarnacao21/,tv_celebridades,2017-06-21 00:00:00,180,144,103,1,1,27,2,44,5,7,5,0,0,10,3.6,671,14.4,4.65972,0.00694444,0.169014,0.715278
119,1105,1105,fake-meta-information,None,https://www.diariodobrasil.org/doleiro-parte-para-o-ataque-temer-sabia-das-propinas-e-orientou-a-distribuicao-de-r-20-milhoes/,politica,2017-06-21 00:00:00,142,120,81,0,4,17,2,37,1,3,2,0,0,3,3.1428599999999998,598,17.1429,4.9833300000000005,0.0,0.0740741,0.675
120,1106,1106,fake-meta-information,None,https://www.diariodobrasil.org/pmdb-descamba-de-vez-senador-aliado-de-temer-desabafa-governo-corrupto-e-traidor/,politica,2017-06-21 00:00:00,261,210,138,0,3,40,3,57,9,9,4,3,0,15,2.04,1030,8.4,4.90476,0.0,0.185567,0.657143
121,1107,1107,fake-meta-information,None,https://www.diariodobrasil.org/morre-otto-warmbier-o-americano-que-estava-na-coreia-do-norte-e-foi-mandado-para-casa-em-coma/,tv_celebridades,2017-06-19 00:00:00,338,291,180,0,2,57,0,60,17,22,5,0,2,36,1.95833,1395,12.125,4.79381,0.0,0.333333,0.618557
122,1108,1108,fake-meta-information,None,https://www.diariodobrasil.org/temer-e-o-comandante-da-abin-nao-se-desgrudam/,politica,2017-06-16 00:00:00,222,188,115,0,7,28,1,61,9,6,3,0,0,6,3.09091,921,17.0909,4.8989400000000005,0.0,0.16853900000000002,0.6117020000000001
123,1109,1109,fake-meta-information,None,https://www.diariodobrasil.org/esquerdopata-fanatico-inferniza-a-vida-de-alexandre-garcia-em-aeroporto-de-brasilia/,politica,2017-06-16 00:00:00,170,138,97,0,1,26,1,39,10,4,9,0,0,8,1.88235,681,8.11765,4.93478,0.0,0.215385,0.7028989999999999
124,111,111,fake-meta-information,None,https://afolhabrasil.com.br/politica/veja-o-trecho-que-moro-disse-lula-que-ele-ja-esta-condenado/,politica,2017-05-11 00:00:00,248,230,137,0,0,45,1,59,10,19,7,0,0,13,1.38462,1052,17.6923,4.57391,0.0,0.278846,0.5956520000000001
125,1110,1110,fake-meta-information,None,https://www.diariodobrasil.org/noblat-aecio-chora-muito-e-tem-medo-de-ir-para-a-cadeia/,politica,2017-06-14 00:00:00,240,205,132,1,5,42,1,55,10,10,8,0,0,12,2.5,947,14.6429,4.61951,0.0,0.206186,0.6439020000000001
126,1111,1111,fake-meta-information,None,https://www.diariodobrasil.org/chico-pinheiro-nao-foi-um-julgamento-era-uma-bancada-de-advocacia-a-favor-de-temer/,tv_celebridades,2017-06-14 00:00:00,129,103,77,0,3,16,1,30,2,5,2,0,0,7,2.36364,513,9.36364,4.980580000000001,0.0,0.152174,0.7475729999999999
127,1112,1112,fake-meta-information,None,https://www.diariodobrasil.org/casal-se-alimenta-3-vezes-por-semana-somos-alimentados-pela-energia-cosmica/,sociedade_cotidiano,2017-06-15 00:00:00,691,593,308,1,0,103,6,146,28,39,10,5,3,59,2.9697,2844,17.9697,4.79595,0.00674536,0.26907600000000004,0.519393
128,1113,1113,fake-meta-information,None,https://www.diariodobrasil.org/fogo-amigo-palocci-entrega-mantega-vendia-informacoes-privilegiadas-ao-mercado-financeiro/,politica,2017-06-16 00:00:00,251,212,133,0,2,31,0,69,12,10,3,0,0,6,1.95,1118,10.6,5.27358,0.00471698,0.22,0.627358
129,1114,1114,fake-meta-information,None,https://www.diariodobrasil.org/alexandre-garcia-sobre-agressao-no-aeroporto-foi-uma-bobagem-ele-apenas-queria-aparecer/,politica,2017-06-17 00:00:00,117,96,71,1,1,19,1,24,2,4,1,1,0,11,1.75,484,8.0,5.04167,0.0,0.139535,0.739583
130,1115,1115,fake-meta-information,None,https://www.diariodobrasil.org/joesley-fala-sobre-temer-e-o-chefe-da-orcrim-na-camara-dos-deputados-um-homem-perigoso/,politica,2017-06-17 00:00:00,485,397,227,0,7,78,4,112,15,27,4,2,0,29,2.04651,1861,9.232560000000001,4.68766,0.00251889,0.22105300000000003,0.571788
131,1116,1116,fake-meta-information,None,https://www.diariodobrasil.org/facam-suas-apostas-quem-derrubara-temer-cunha-ou-funaro/,politica,2017-06-19 00:00:00,316,266,169,0,6,43,6,72,12,18,3,0,0,14,2.08333,1284,11.0833,4.82707,0.0,0.26087,0.635338
132,1117,1117,fake-meta-information,None,https://www.diariodobrasil.org/urgente-van-atropela-varias-pessoas-na-porta-de-uma-mesquita-em-londres/,sociedade_cotidiano,2017-06-19 00:00:00,85,69,57,1,2,13,0,25,5,0,2,0,0,3,2.28571,385,9.85714,5.5797099999999995,0.0,0.131579,0.8260870000000001
133,1118,1118,fake-meta-information,None,https://www.diariodobrasil.org/ex-funcionaria-revela-segredos-obscuros-e-nojentos-das-companhias-aereas-cuidado-com-as-refeicoes/,sociedade_cotidiano,2017-06-18 00:00:00,416,362,222,1,0,68,3,94,22,23,12,0,0,34,1.8,1838,12.0667,5.07735,0.00276243,0.277778,0.61326
134,1119,1119,fake-meta-information,None,https://www.diariodobrasil.org/marcelo-resende-tem-apoio-da-nova-namorada-na-luta-contra-o-cancer/,tv_celebridades,2017-06-14 00:00:00,120,96,75,0,0,17,0,32,5,4,2,0,0,3,3.0,514,12.0,5.35417,0.041666699999999994,0.183673,0.78125
135,112,112,fake-meta-information,None,https://afolhabrasil.com.br/politica/lula-esta-passando-mal-e-pode-ser-internado/,politica,2017-05-10 00:00:00,173,162,116,0,2,24,2,48,8,9,6,0,0,9,1.22222,811,18.0,5.00617,0.0,0.23611100000000002,0.7160489999999999
136,1120,1120,fake-meta-information,None,https://www.diariodobrasil.org/homem-da-mala-sera-transferido-para-carceragem-da-pf-para-evitar-queima-de-arquivo/,politica,2017-06-13 00:00:00,223,186,105,0,5,31,4,57,13,4,4,0,0,8,1.94737,864,9.78947,4.64516,0.0,0.193182,0.564516
137,1121,1121,fake-meta-information,None,https://www.diariodobrasil.org/lula-e-a-gangue-de-mortadelas-sabemos-brigar-vamos-colocar-o-exercito-do-mst-nas-ruas/,tv_celebridades,2017-06-13 00:00:00,158,135,93,0,9,19,3,42,5,9,2,0,0,2,1.91667,618,11.25,4.577780000000001,0.0,0.229508,0.6888890000000001
138,1122,1122,fake-meta-information,None,https://www.diariodobrasil.org/camara-dos-deputados-tem-oito-ex-presidentes-citados-na-lava-jato8/,politica,2017-10-06 00:00:00,107,86,69,0,12,4,0,25,2,0,0,0,0,2,5.25,361,21.5,4.19767,0.0,0.0689655,0.802326
139,1123,1123,fake-meta-information,None,https://www.diariodobrasil.org/de-acordo-com-gilmar-mendes-sergio-moro-e-deltan-dallagnol-sao-cretinos-que-deliram/,politica,2017-12-06 00:00:00,189,160,104,0,1,26,1,48,7,7,2,0,0,10,2.63636,799,14.5455,4.99375,0.0,0.18918900000000002,0.65
140,1124,1124,fake-meta-information,None,https://www.diariodobrasil.org/associacao-dos-criadores-de-gado-envia-carta-para-trump-e-pede-o-bloqueio-dos-bens-da-jbs-nos-eua/,economia,2017-06-13 00:00:00,409,378,210,2,29,48,2,122,29,9,4,0,0,12,1.63158,1889,19.8947,4.99735,0.0026455,0.223529,0.555556
141,1125,1125,fake-meta-information,None,https://www.diariodobrasil.org/atriz-protagonista-de-ghost-revela-que-perdeu-os-dentes-da-frente-por-problemas-emocionais/,sociedade_cotidiano,2017-06-13 00:00:00,160,137,104,0,3,24,0,36,10,8,1,2,0,10,1.4375,651,8.5625,4.7518199999999995,0.0218978,0.3,0.759124
142,1126,1126,fake-meta-information,None,https://www.diariodobrasil.org/bolsonaro-assaltado-no-rio-bandidos-levaram-ate-sua-arma-mesmo-armado-me-senti-indefeso/,tv_celebridades,2017-06-13 00:00:00,215,182,120,0,0,42,0,53,6,10,7,2,0,15,3.0,866,16.5455,4.75824,0.0,0.16842100000000002,0.659341
143,1127,1127,fake-meta-information,None,https://www.diariodobrasil.org/tv-da-turquia-destroi-michel-temer-e-um-tapa-buraco-nao-renuncia-porque-tem-medo-de-ser-preso/,politica,2017-06-13 00:00:00,116,95,79,0,5,24,0,22,3,9,4,0,0,10,2.1,461,9.5,4.85263,0.0,0.26087,0.8315790000000001
144,1128,1128,fake-meta-information,None,https://www.diariodobrasil.org/ministro-da-fazenda-quer-acabar-com-os-aposentados-mas-recebe-r-250-mil-por-mes-diz-senador/,politica,2017-11-06 00:00:00,224,198,147,0,9,33,3,55,7,9,3,0,1,9,1.8571400000000002,951,14.1429,4.803030000000001,0.0,0.181818,0.742424
145,1129,1129,fake-meta-information,None,https://www.diariodobrasil.org/o-brasil-precisa-apoiar-a-pec-106-proposta-preve-uma-reducao-no-numero-de-senadores-e-deputadosmar/,politica,2017-11-06 00:00:00,289,257,151,1,9,33,2,75,10,7,5,0,0,5,2.28571,1174,18.3571,4.56809,0.00389105,0.157407,0.587549
146,113,113,fake-meta-information,None,https://afolhabrasil.com.br/politica/se-os-tucanos-lancarem-o-huck-nos-vamos-lancar-o-tico-santa-cruz/,politica,2017-05-10 00:00:00,376,352,214,0,3,45,6,96,24,12,8,0,1,22,1.5,1655,22.0,4.7017,0.0,0.255319,0.607955
147,1130,1130,fake-meta-information,None,https://www.diariodobrasil.org/napoleao-a-ira-do-profeta-e-o-envelope-amarelo-alguem-queria-impedir-o-voto-do-juiz/,politica,2017-12-06 00:00:00,610,515,283,0,9,101,4,133,17,28,17,5,0,48,2.375,2511,12.875,4.87573,0.00194175,0.19230799999999998,0.549515
148,1131,1131,fake-meta-information,None,https://www.diariodobrasil.org/conheca-o-jovem-delator-que-esta-causando-panico-no-pmdb-figuroes-corruptos-nao-escaparao/,politica,2017-11-06 00:00:00,224,200,129,0,8,32,1,66,9,8,6,0,0,10,1.71429,991,14.2857,4.955,0.005,0.173469,0.645
149,1132,1132,fake-meta-information,None,https://www.diariodobrasil.org/video-mostra-ministro-sendo-hostilizado-na-saida-do-tse/,politica,2017-12-06 00:00:00,78,65,53,0,2,18,1,18,1,3,4,0,0,5,1.625,311,8.125,4.784619999999999,0.0153846,0.11111099999999999,0.815385
150,1133,1133,fake-meta-information,None,https://www.diariodobrasil.org/ministro-explica-a-visita-do-filho-os-segurancas-fizeram-o-correto-a-midia-agiu-de-ma-fe/,politica,2017-09-06 00:00:00,273,237,147,0,2,48,4,67,10,10,7,2,0,19,2.0,1108,13.1667,4.67511,0.00421941,0.173913,0.6202529999999999
151,1134,1134,fake-meta-information,None,https://www.diariodobrasil.org/gilmar-mendes-ha-1-ano-nao-ha-casos-de-precedentes-se-dilma-cair-michel-temer-caira-junto/,politica,2017-07-06 00:00:00,172,145,108,0,2,21,0,48,6,6,3,0,0,6,2.25,699,12.0833,4.82069,0.0,0.173913,0.7448279999999999
152,1135,1135,fake-meta-information,None,https://www.diariodobrasil.org/herman-benjamin-ministro-digno-uma-voz-solitaria-na-luta-contra-a-corrupcao/,politica,2017-09-06 00:00:00,149,122,102,0,4,21,2,37,6,5,4,0,0,8,1.8,621,8.13333,5.09016,0.0,0.189655,0.836066
153,1136,1136,fake-meta-information,None,https://www.diariodobrasil.org/malafaia-sobre-deputada-que-pediu-derramamento-de-sangue-petralhada-mesmo-discurso-do-estado-islamico/,tv_celebridades,2017-08-06 00:00:00,220,182,114,0,3,31,1,55,11,4,4,0,0,20,3.16667,913,15.1667,5.0164800000000005,0.0,0.17441900000000002,0.626374
154,1137,1137,fake-meta-information,None,https://www.diariodobrasil.org/fux-vivemos-um-pesadelo-nao-se-pode-ignorar-a-imoralidade-e-a-promiscuidade-no-ambiente-politico/,politica,2017-09-06 00:00:00,118,98,65,0,1,16,0,27,6,8,2,0,1,8,3.33333,515,16.3333,5.2551,0.0,0.325581,0.663265
155,1138,1138,fake-meta-information,None,https://www.diariodobrasil.org/gilmar-mendes-pede-respeito-ao-tse-e-chora-ao-lembrar-de-ex-ministro-assassinado/,politica,2017-09-06 00:00:00,122,110,68,0,3,22,1,30,5,2,3,0,0,7,1.2,528,11.0,4.8,0.0,0.134615,0.618182
156,1139,1139,fake-meta-information,None,https://www.diariodobrasil.org/julgamento-no-tse-empata-em-3-a-3-futuro-de-temer-esta-nas-maos-de-gilmar-mendes-acompanhe/,politica,2017-09-06 00:00:00,128,113,61,0,5,11,0,38,1,2,0,0,0,0,1.5,520,11.3,4.60177,0.0,0.0612245,0.5398229999999999
157,114,114,fake-meta-information,None,https://afolhabrasil.com.br/politica/justica-acaba-de-determinar-o-fim-instituto-lula/,politica,2017-05-09 00:00:00,384,332,191,0,2,49,3,95,14,13,7,0,0,13,4.72727,1743,30.1818,5.25,0.0,0.1875,0.5753010000000001
158,1140,1140,fake-meta-information,None,https://www.diariodobrasil.org/video-mostra-momento-em-que-pf-prendeu-henrique-alves-o-povo-gritou-ladraosafadovai-pra-cadeia/,politica,2017-06-06 00:00:00,160,138,96,0,3,18,0,46,3,3,2,0,0,5,2.44444,645,15.3333,4.67391,0.0,0.09375,0.695652
