,TextBlob Polarity,TextBlob Subjectivity,VADER negative,VADER neutral,VADER positive,VADER compound
1366,0.0,0.0,0.011,0.989,0.0,-0.6808
1367,-0.15,0.3666666666666667,0.013,0.986,0.001,-0.93
1368,0.0,1.0,0.013,0.987,0.0,-0.8807
1369,0.024592074592074593,0.3362470862470862,0.016,0.965,0.019,0.9409
137,-0.13,0.45999999999999996,0.036,0.962,0.002,-0.9915
1370,0.11333333333333333,0.42666666666666664,0.025,0.952,0.023,0.817
1371,-0.4,0.7,0.033,0.963,0.004,-0.8126
1372,0.04047619047619048,0.5023809523809524,0.015,0.98,0.005,-0.9548
1373,0.08888888888888886,0.411111111111111,0.026,0.96,0.014,-0.9557
1374,-0.0666666666666667,0.9666666666666667,0.03,0.964,0.006,-0.9882
1375,-0.32,0.7699999999999999,0.038,0.962,0.0,-0.977
1376,0.020000000000000007,0.4,0.019,0.981,0.001,-0.9765
1377,-0.5296875,0.75625,0.019,0.978,0.004,-0.9485
1378,-0.45999999999999996,0.6799999999999999,0.023,0.969,0.008,-0.8779
1379,-0.10833333333333332,0.4166666666666667,0.011,0.986,0.003,-0.7003
138,-0.4,0.55,0.023,0.971,0.006,-0.9337
1380,0.1921875,0.6499999999999999,0.007,0.993,0.0,-0.4843
1381,-0.22000000000000003,0.75,0.018,0.982,0.0,-0.8807
1382,0.06666666666666667,0.5666666666666667,0.022,0.976,0.002,-0.9201
1383,-0.8,1.0,0.011,0.989,0.0,-0.8402
1384,0.06666666666666667,0.4544871794871795,0.028,0.969,0.003,-0.9904
1385,-0.7466666666666667,0.9333333333333333,0.014,0.986,0.0,-0.9584
1386,0.09166666666666663,0.775,0.001,0.994,0.005,0.7184
1387,-0.5766666666666665,0.8266666666666667,0.013,0.985,0.002,-0.8402
1388,-0.6769230769230768,0.8461538461538461,0.011,0.989,0.0,-0.8402
1389,-0.09166666666666667,0.35416666666666663,0.02,0.975,0.006,-0.8895
139,0.026666666666666665,0.6333333333333333,0.032,0.966,0.002,-0.9826
1390,-0.05000000000000001,0.7214285714285715,0.018,0.977,0.005,-0.8807
1391,0.06365740740740744,0.4398148148148148,0.022,0.966,0.011,-0.9885
1392,0.15000000000000002,0.5,0.018,0.976,0.006,-0.765
1393,-0.8,1.0,0.012,0.985,0.003,-0.7096
1394,0.06874999999999998,0.7124999999999999,0.019,0.967,0.013,-0.1779
1395,-0.12222222222222223,0.5388888888888889,0.032,0.96,0.009,-0.946
1396,0.016666666666666666,0.18333333333333335,0.016,0.983,0.001,-0.9584
1397,0.0,0.0,0.038,0.962,0.0,-0.5267
1398,0.0,1.0,0.02,0.98,0.0,-0.9081
1399,-0.09999999999999999,0.7142857142857143,0.013,0.984,0.003,-0.8926
14,0.0,1.0,0.027,0.966,0.007,-0.7269
140,0.0,0.0,0.03,0.97,0.0,-0.8402
1400,0.03333333333333333,0.06666666666666667,0.025,0.973,0.002,-0.9837
1401,-0.25000000000000006,0.75,0.03,0.967,0.004,-0.9443
1402,0.0,1.0,0.014,0.986,0.0,-0.7009
1403,-0.2,0.275,0.037,0.959,0.004,-0.9715
1404,-0.06666666666666667,0.20238095238095238,0.038,0.955,0.008,-0.9692
1405,-0.35,1.0,0.02,0.98,0.0,-0.9651
1406,0.38749999999999996,0.6124999999999999,0.03,0.96,0.009,-0.8902
1407,-0.5,0.7,0.008,0.981,0.011,0.296
1408,0.028571428571428574,0.4571428571428572,0.033,0.961,0.006,-0.9715
1409,0.55,0.85,0.014,0.978,0.008,-0.4588
141,0.35,0.575,0.033,0.959,0.007,-0.8779
1410,0.19583333333333333,0.41250000000000003,0.013,0.986,0.001,-0.9409
1411,0.10964912280701758,0.4368421052631579,0.013,0.981,0.007,-0.6208
1412,-0.23333333333333336,0.6666666666666666,0.011,0.98,0.009,-0.0431
1413,-2.220446049250313e-18,0.522,0.022,0.976,0.002,-0.9961
1414,-0.21507936507936506,0.7000000000000001,0.021,0.959,0.02,-0.34
1415,-0.08750000000000001,0.46249999999999997,0.056,0.93,0.014,-0.9696
1416,0.09666666666666665,0.3033333333333334,0.02,0.971,0.009,-0.9578
1417,-0.08607954545454544,0.4880681818181818,0.026,0.971,0.003,-0.9764
1418,0.095,0.13999999999999999,0.05,0.947,0.003,-0.991
1419,0.0,0.875,0.029,0.964,0.007,-0.8126
142,-0.4,0.775,0.013,0.969,0.018,0.6369
1420,-0.025000000000000022,0.725,0.029,0.963,0.008,-0.8922
1421,0.31666666666666665,0.48333333333333334,0.036,0.948,0.016,-0.9527
1422,0.0,1.0,0.061,0.936,0.003,-0.9834
1423,-0.06999999999999999,0.8800000000000001,0.034,0.944,0.021,-0.687
1424,0.02037037037037037,0.16296296296296295,0.029,0.97,0.001,-0.9911
1425,0.0,0.25,0.006,0.994,0.0,-0.296
1426,0.425,0.7541666666666667,0.01,0.99,0.0,-0.8992
1427,0.325,0.4,0.024,0.963,0.013,-0.8225
1428,0.0,0.0,0.019,0.981,0.0,-0.6808
1429,0.0678030303030303,0.35878787878787877,0.051,0.933,0.015,-0.9668
143,0.1875,0.875,0.022,0.972,0.007,-0.9126
1430,-0.05714285714285714,0.7071428571428572,0.024,0.974,0.002,-0.9934
1431,0.35000000000000003,0.8833333333333333,0.023,0.974,0.003,-0.9875
1432,0.0,0.25,0.024,0.976,0.0,-0.9517
1433,-0.11666666666666667,0.5333333333333333,0.004,0.993,0.002,-0.5204
1434,-0.04,0.77,0.022,0.976,0.002,-0.9732
1435,0.06666666666666667,0.2333333333333333,0.016,0.982,0.002,-0.8658
1436,0.15,0.975,0.013,0.978,0.009,-0.2185
1437,0.075,0.825,0.039,0.946,0.014,-0.9367
1438,0.0,0.625,0.036,0.961,0.003,-0.9755
1439,0.05555555555555555,0.7777777777777777,0.044,0.949,0.007,-0.987
144,0.0,0.0,0.0,0.991,0.009,0.4404
1440,-0.35,0.9,0.05,0.946,0.005,-0.9914
1441,0.0,0.4166666666666667,0.021,0.978,0.002,-0.9764
1442,-0.08888888888888889,0.15555555555555556,0.016,0.974,0.009,-0.7906
1443,-0.4,0.525,0.042,0.954,0.004,-0.9902
1444,0.7,0.9,0.034,0.962,0.004,-0.9673
1445,-0.26666666666666666,1.0,0.016,0.984,0.0,-0.8861
1446,0.2333333333333333,0.7666666666666666,0.017,0.973,0.01,-0.296
1447,0.03125,0.48333333333333334,0.034,0.961,0.005,-0.9913
1448,-0.0023809523809523885,0.45238095238095244,0.034,0.957,0.009,-0.9826
1449,0.0715909090909091,0.7136363636363636,0.031,0.961,0.008,-0.9474
145,0.21818181818181817,0.7022727272727273,0.019,0.975,0.006,-0.8271
1450,0.1,0.1,0.015,0.985,0.0,-0.891
1451,0.03333333333333334,0.45952380952380956,0.026,0.964,0.01,-0.9611
1452,-0.3111111111111111,0.7666666666666666,0.036,0.963,0.001,-0.998
1453,0.0935897435897436,0.3641025641025641,0.01,0.985,0.006,-0.7096
1454,0.0,0.0,0.012,0.988,0.0,-0.8402
1455,0.0,0.0,0.048,0.948,0.005,-0.9715
1456,0.07777777777777779,0.6085470085470086,0.032,0.961,0.007,-0.9905
1457,0.13905066287878784,0.3625473484848485,0.022,0.975,0.003,-0.9984
1458,0.011111111111111112,0.29786324786324786,0.016,0.98,0.004,-0.8225
1459,0.01333333333333333,0.2966666666666667,0.025,0.964,0.011,-0.9058
146,0.016666666666666666,0.4708333333333333,0.024,0.976,0.0,-0.5267
1460,-0.38333333333333336,0.5333333333333333,0.008,0.992,0.0,-0.5267
1461,0.1303030303030303,0.2787878787878788,0.02,0.979,0.001,-0.9817
1462,0.38125,0.95,0.025,0.962,0.013,-0.8795
1463,0.0,0.0,0.023,0.977,0.0,-0.8074
1464,0.01,0.6,0.023,0.972,0.005,-0.9696
1465,0.0,0.5,0.026,0.965,0.009,-0.9613
1466,-0.07272727272727274,0.3772727272727273,0.013,0.982,0.004,-0.9524
1467,0.0,0.0,0.025,0.975,0.0,-0.967
1469,0.2,0.30000000000000004,0.013,0.987,0.0,-0.8861
147,0.0,0.75,0.025,0.964,0.011,-0.7162
1470,0.015873015873015876,0.17460317460317465,0.031,0.966,0.003,-0.9945
1471,0.0,1.0,0.016,0.981,0.003,-0.9715
1472,-0.5166666666666667,1.0,0.049,0.925,0.025,-0.7269
1473,0.35,0.95,0.018,0.969,0.013,-0.1546
1474,-0.2,0.8125,0.032,0.949,0.019,-0.6641
1475,0.03333333333333333,0.06666666666666667,0.032,0.95,0.018,-0.8319
1476,-0.1,0.1,0.029,0.964,0.007,-0.7096
1477,-0.17500000000000002,0.55,0.041,0.943,0.015,-0.9337
1478,0.12720703125,0.5700000000000001,0.031,0.956,0.014,-0.9605
1479,-0.20000000000000004,0.7961538461538461,0.017,0.979,0.004,-0.9514
148,0.0,0.0,0.041,0.937,0.021,-0.5591
1480,0.14999999999999997,0.89,0.011,0.977,0.012,0.782
1481,-0.14,0.44000000000000006,0.035,0.952,0.014,-0.8825
1482,0.0,0.0,0.013,0.982,0.006,-0.4588
1483,0.041666666666666664,0.6166666666666667,0.019,0.977,0.004,-0.8586
1484,0.0,0.125,0.02,0.955,0.025,0.5574
1485,-0.8,1.0,0.031,0.965,0.003,-0.9669
1486,0.016666666666666666,0.5333333333333333,0.026,0.951,0.023,0.0516
1487,0.2222222222222222,0.5722222222222223,0.022,0.959,0.019,-0.2185
1488,0.0,0.0,0.034,0.966,0.0,-0.9524
1489,0.0,0.125,0.023,0.973,0.003,-0.9169
149,-0.20000000000000004,0.7999999999999999,0.04,0.954,0.006,-0.9937
1490,0.03333333333333333,0.06666666666666667,0.039,0.925,0.037,0.509
1491,0.6333333333333333,0.9333333333333332,0.051,0.932,0.016,-0.9338
1492,-0.1712121212121212,0.603030303030303,0.021,0.968,0.01,-0.956
1493,0.125,0.9166666666666666,0.005,0.991,0.005,0.0258
1494,0.0041666666666666605,0.4895833333333333,0.035,0.954,0.012,-0.9331
1495,-0.4,1.0,0.014,0.982,0.004,-0.7506
1496,-0.015,0.49000000000000005,0.019,0.967,0.014,-0.7193
1497,0.2,0.30000000000000004,0.032,0.968,0.0,-0.9698
1498,-0.0625,0.9,0.018,0.973,0.009,-0.886
1499,0.030833333333333334,0.16083333333333333,0.013,0.985,0.001,-0.9664
15,0.22499999999999998,0.525,0.018,0.974,0.008,-0.6124
150,0.03333333333333333,0.06666666666666667,0.027,0.967,0.006,-0.8074
1500,0.25833333333333336,0.8666666666666667,0.015,0.981,0.004,-0.9513
1501,0.20416666666666666,0.4083333333333333,0.019,0.969,0.012,-0.673
1502,0.10666666666666666,0.29333333333333333,0.023,0.977,0.0,-0.9181
1503,-0.03333333333333333,0.20000000000000004,0.048,0.949,0.003,-0.9951
1504,-0.10277777777777779,0.8444444444444444,0.023,0.966,0.011,-0.873
1505,0.2,0.30000000000000004,0.022,0.978,0.0,-0.9552
1506,0.35,0.95,0.026,0.962,0.012,-0.7096
1507,-0.16666666666666666,0.2333333333333333,0.02,0.98,0.0,-0.6808
1508,0.0,0.5,0.035,0.959,0.006,-0.9858
1509,0.3194444444444444,0.5777777777777778,0.033,0.961,0.006,-0.9837
151,0.0,0.0,0.04,0.954,0.006,-0.9682
1510,0.02777777777777778,0.688888888888889,0.025,0.968,0.006,-0.9499
1511,0.11666666666666667,0.8541666666666667,0.038,0.955,0.006,-0.9698
1512,0.0,0.0,0.01,0.983,0.007,-0.296
1513,0.3416666666666666,0.65,0.012,0.979,0.009,-0.1027
1514,0.05,1.0,0.011,0.987,0.001,-0.8316
1515,0.46875,0.575,0.025,0.955,0.019,0.3365
1516,0.05,0.6142857142857142,0.02,0.963,0.017,0.5657
1517,0.07870370370370369,0.4,0.01,0.986,0.004,-0.7627
1518,0.06071428571428572,0.09523809523809523,0.017,0.979,0.004,-0.9725
1519,0.04166666666666665,0.2633333333333333,0.043,0.951,0.006,-0.9773
152,0.0,0.0,0.0,1.0,0.0,0.0
1520,-0.1375,0.8125,0.029,0.945,0.026,0.2401
1521,0.006666666666666649,0.4333333333333333,0.033,0.959,0.008,-0.9062
1522,0.022222222222222223,0.044444444444444446,0.055,0.941,0.004,-0.9848
1523,-0.050000000000000024,0.8,0.031,0.961,0.008,-0.9678
1524,-0.4,0.875,0.022,0.976,0.002,-0.9874
1525,-0.65,1.0,0.023,0.97,0.008,-0.965
1526,0.109375,0.1625,0.028,0.971,0.001,-0.9789
1527,0.0,0.4,0.005,0.995,0.0,-0.5267
1528,0.10833333333333334,0.11666666666666667,0.047,0.945,0.008,-0.976
1529,-0.07500000000000001,0.5,0.044,0.956,0.0,-0.9729
153,0.2,0.30000000000000004,0.017,0.983,0.0,-0.7269
1530,0.22499999999999998,0.5375,0.033,0.96,0.008,-0.9798
1531,-0.8,1.0,0.036,0.958,0.006,-0.8885
1532,-0.15000000000000002,0.325,0.011,0.989,0.0,-0.7783
1533,-0.08333333333333333,1.0,0.021,0.978,0.001,-0.9909
1534,0.0,0.75,0.023,0.969,0.008,-0.8519
1535,0.05,1.0,0.022,0.978,0.0,-0.8402
1536,0.0,0.8,0.015,0.985,0.0,-0.9081
1537,0.5,0.8333333333333334,0.012,0.988,0.0,-0.6597
1538,0.7,0.9,0.019,0.972,0.009,-0.6249
1539,0.09999999999999999,0.725,0.016,0.983,0.001,-0.9774
154,0.35,0.825,0.037,0.945,0.019,-0.7003
1540,-0.25128205128205133,0.6166666666666666,0.031,0.969,0.0,-0.983
1541,0.0005102040816326482,0.5872448979591837,0.034,0.947,0.019,-0.9451
1542,0.0,0.0,0.036,0.964,0.0,-0.9246
1543,0.7,0.9,0.045,0.936,0.019,-0.9165
1544,0.5,0.8333333333333334,0.025,0.964,0.012,-0.6038
1545,0.2206060606060606,0.5742424242424243,0.031,0.954,0.014,-0.8633
1546,0.06111111111111111,0.5722222222222222,0.026,0.969,0.005,-0.8555
1547,-0.8,1.0,0.026,0.96,0.014,-0.4939
1548,-0.06874999999999998,0.59375,0.035,0.963,0.002,-0.9847
1549,0.09102564102564102,0.4012820512820513,0.032,0.956,0.011,-0.9912
155,0.0,0.0,0.036,0.964,0.0,-0.9111
1550,-0.4,1.0,0.004,0.979,0.017,0.8126
1551,0.027083333333333338,0.3979166666666667,0.015,0.983,0.002,-0.9399
1552,0.008333333333333333,0.6416666666666666,0.024,0.975,0.001,-0.9871
1553,-0.30000000000000004,0.6,0.024,0.975,0.001,-0.969
1554,0.0,0.875,0.03,0.959,0.011,-0.9806
1555,0.20104166666666667,0.5020833333333333,0.017,0.97,0.013,-0.2263
1556,0.03333333333333333,0.15416666666666667,0.011,0.986,0.003,-0.7677
1557,0.0964985994397759,0.6408963585434173,0.032,0.914,0.054,0.9808
1558,-0.3,0.875,0.023,0.962,0.016,-0.1697
1559,0.2125,0.875,0.042,0.955,0.003,-0.9788
156,0.06000000000000001,0.33666666666666667,0.017,0.979,0.004,-0.8774
1560,-0.8,1.0,0.05,0.948,0.002,-0.9732
1561,-0.17916666666666667,0.7666666666666667,0.026,0.967,0.006,-0.9855
1562,0.054166666666666675,0.6333333333333333,0.043,0.95,0.007,-0.9899
1563,0.042857142857142864,0.5071428571428572,0.013,0.962,0.025,0.9711
1564,-0.2678571428571429,0.7357142857142858,0.032,0.963,0.005,-0.9916
1565,0.2,0.2,0.012,0.986,0.002,-0.7506
1566,-0.08948242187500002,0.61,0.03,0.96,0.01,-0.9815
1567,-0.26666666666666666,1.0,0.024,0.966,0.009,-0.9309
1568,-0.8,1.0,0.018,0.977,0.004,-0.924
1569,0.0,0.0,0.023,0.97,0.007,-0.8402
157,0.0,0.0,0.006,0.984,0.01,0.2472
1570,-0.07142857142857142,0.6023809523809524,0.006,0.987,0.006,0.2883
1571,0.0,0.2,0.013,0.98,0.006,-0.5813
1572,0.016666666666666666,0.5,0.027,0.973,0.0,-0.926
1573,-0.8,1.0,0.029,0.971,0.0,-0.8402
1574,-0.13333333333333333,0.5166666666666667,0.042,0.956,0.001,-0.9978
1575,0.0,0.0,0.029,0.964,0.007,-0.7825
1576,-2.3790493384824782e-17,0.8357142857142856,0.017,0.972,0.01,-0.5574
1577,0.0,0.0,0.024,0.955,0.021,-0.0
1578,0.044444444444444446,0.5444444444444445,0.021,0.969,0.01,-0.9684
1579,0.0,0.0,0.058,0.932,0.01,-0.983
158,-0.4428571428571428,0.6928571428571428,0.025,0.975,0.0,-0.9274
1580,0.15000000000000002,0.3625,0.029,0.957,0.014,-0.9361
1581,0.0,1.0,0.03,0.964,0.006,-0.8591
1582,0.03958333333333333,0.5069444444444444,0.021,0.969,0.011,-0.9401
1583,-0.3375,0.6875,0.015,0.976,0.01,-0.7299
1584,0.6,0.9,0.013,0.964,0.023,0.8934
1585,0.17499999999999996,0.6833333333333335,0.032,0.952,0.016,-0.9643
1586,0.0,0.75,0.021,0.979,0.0,-0.9463
1587,-0.10416666666666667,0.5833333333333334,0.037,0.961,0.002,-0.9923
1588,0.0,0.75,0.046,0.95,0.004,-0.9869
1589,0.0,0.75,0.061,0.939,0.0,-0.9733
159,-0.5916666666666668,0.7666666666666667,0.013,0.987,0.0,-0.8402
1590,0.05,0.1375,0.035,0.961,0.004,-0.9735
1591,0.4666666666666666,0.6833333333333332,0.028,0.954,0.018,-0.5267
1592,0.11666666666666665,0.28333333333333327,0.029,0.967,0.004,-0.9771
1593,0.19999999999999998,0.75,0.028,0.968,0.004,-0.9186
1594,-0.32,0.67,0.029,0.968,0.004,-0.9954
1595,0.0,0.0,0.026,0.974,0.0,-0.7783
1596,0.26666666666666666,0.75,0.025,0.952,0.023,0.3103
1597,-0.025000000000000022,0.6,0.039,0.947,0.015,-0.9513
1598,0.125,0.2,0.036,0.942,0.022,-0.8625
1599,0.05,1.0,0.07,0.923,0.008,-0.9677
16,0.0,0.0,0.014,0.982,0.004,-0.4588
160,0.0,0.25,0.005,0.995,0.0,-0.4314
1600,0.0,0.15,0.042,0.943,0.015,-0.9369
1601,0.03333333333333333,0.06666666666666667,0.007,0.98,0.013,0.4912
1602,0.05000000000000002,0.5,0.023,0.955,0.022,0.4692
1603,-0.26666666666666666,0.7666666666666667,0.017,0.975,0.008,-0.8227
1604,-0.11742424242424243,0.48333333333333334,0.027,0.969,0.004,-0.9927
1605,0.10000000000000002,0.43333333333333335,0.021,0.969,0.01,-0.917
1606,0.0,0.0,0.022,0.978,0.0,-0.7783
1607,-0.8,1.0,0.032,0.954,0.014,-0.6604
1608,0.0,0.05,0.005,0.991,0.003,-0.1531
1609,-0.07333333333333333,0.36833333333333335,0.033,0.967,0.0,-0.9859
161,-0.21666666666666667,0.6333333333333333,0.017,0.983,0.0,-0.7783
1610,0.0,0.0,0.027,0.973,0.0,-0.9517
1611,-0.8,1.0,0.032,0.961,0.006,-0.8903
1612,0.1,0.1,0.035,0.96,0.005,-0.9698
1613,0.0,0.0,0.026,0.974,0.0,-0.8807
1614,0.0,0.375,0.013,0.987,0.0,-0.7783
1615,-0.06666666666666668,0.6111111111111112,0.046,0.95,0.004,-0.9946
1616,0.1125,0.35,0.039,0.954,0.007,-0.9769
1617,0.024999999999999994,0.32499999999999996,0.007,0.993,0.0,-0.5267
1618,0.0,0.0,0.028,0.972,0.0,-0.9595
1619,0.13703703703703704,0.6074074074074074,0.016,0.977,0.007,-0.9289
162,-0.0375,0.875,0.023,0.972,0.004,-0.9491
1620,0.0,0.0,0.019,0.981,0.0,-0.5267
1621,-0.18333333333333335,0.30833333333333335,0.028,0.963,0.009,-0.882
1622,0.075,0.7,0.036,0.956,0.008,-0.9481
1623,0.0,0.0,0.076,0.902,0.022,-0.9343
1624,-0.2333333333333333,0.9333333333333332,0.036,0.959,0.005,-0.9325
1625,0.0,0.0,0.022,0.978,0.0,-0.8402
1626,0.1142857142857143,0.20238095238095238,0.045,0.944,0.011,-0.9941
1627,0.0,1.0,0.032,0.945,0.024,-0.2514
1628,0.07714285714285715,0.39428571428571424,0.027,0.96,0.013,-0.7351
1629,0.0,0.875,0.008,0.979,0.012,0.3034
163,-0.6000000000000001,0.775,0.027,0.973,0.0,-0.9517
1630,0.0,0.0,0.015,0.98,0.005,-0.6369
1631,-0.1666666666666667,0.8166666666666668,0.048,0.946,0.006,-0.9676
1632,0.06000000000000001,0.31,0.037,0.956,0.007,-0.9766
1633,0.0203125,0.075,0.022,0.971,0.007,-0.8788
1634,-0.10370370370370373,0.6759259259259259,0.029,0.964,0.006,-0.9761
1635,-0.38750000000000007,0.6125,0.046,0.945,0.009,-0.9834
1636,0.0,0.0,0.036,0.949,0.015,-0.8835
1637,0.19999999999999996,0.65,0.027,0.964,0.009,-0.9482
1638,-0.07857142857142856,0.40476190476190477,0.035,0.959,0.006,-0.9852
1639,-0.21111111111111114,0.4777777777777778,0.031,0.958,0.011,-0.8679
164,-0.24000000000000005,0.76,0.022,0.972,0.006,-0.9594
1640,-0.25,0.5,0.011,0.988,0.001,-0.9134
1641,0.26080729166666666,0.5333333333333333,0.016,0.976,0.008,-0.738
1642,-0.8,1.0,0.029,0.958,0.013,-0.7028
1643,-0.1125,0.47500000000000003,0.018,0.976,0.005,-0.9118
1644,0.7,0.9,0.021,0.962,0.018,-0.1695
1645,0.16666666666666666,0.3333333333333333,0.023,0.977,0.0,-0.9413
1646,0.041666666666666664,0.4791666666666666,0.022,0.975,0.003,-0.9884
1647,0.2,0.725,0.035,0.965,0.0,-0.5267
1648,-0.2611111111111111,0.3777777777777778,0.027,0.97,0.003,-0.9652
1649,0.0,0.0,0.055,0.934,0.01,-0.9749
165,0.0,1.0,0.026,0.968,0.006,-0.9282
1650,0.20572916666666666,0.34668803418803423,0.027,0.97,0.003,-0.9864
1651,-0.6000000000000001,0.775,0.02,0.97,0.011,-0.7696
1652,0.0,0.0,0.021,0.975,0.003,-0.9094
1653,0.0,0.0,0.025,0.975,0.0,-0.9042
1654,0.0625,0.575,0.021,0.975,0.004,-0.9612
1655,0.0,0.0,0.041,0.959,0.0,-0.9274
1656,-0.08055555555555555,0.7222222222222222,0.026,0.966,0.008,-0.9806
1657,0.15,0.6499999999999999,0.015,0.985,0.0,-0.6808
1658,0.03333333333333333,0.03809523809523809,0.024,0.974,0.002,-0.9201
1659,0.0,0.0,0.062,0.91,0.028,-0.7556
166,-0.4,0.875,0.019,0.963,0.018,0.1111
1660,-0.10000000000000002,0.5499999999999999,0.046,0.951,0.003,-0.9753
1661,0.06515151515151517,0.8121212121212121,0.014,0.984,0.001,-0.9796
1662,0.05,1.0,0.038,0.96,0.002,-0.9753
1663,0.008333333333333333,0.016666666666666666,0.026,0.97,0.004,-0.9255
1664,0.05208333333333333,0.06666666666666667,0.064,0.927,0.009,-0.9451
1665,0.1708333333333333,0.48333333333333334,0.03,0.968,0.002,-0.975
1666,-0.375,1.0,0.036,0.916,0.048,0.9636
1667,0.0,0.0,0.043,0.957,0.0,-0.9081
1668,0.03333333333333333,0.06666666666666667,0.018,0.982,0.0,-0.9081
1669,0.0,0.0,0.019,0.947,0.035,0.8624
167,0.0,0.0,0.032,0.968,0.0,-0.5267
1670,0.044444444444444446,0.05555555555555556,0.027,0.967,0.007,-0.9416
1671,-0.034999999999999996,0.4600000000000001,0.028,0.968,0.004,-0.9897
1672,0.09999999999999998,0.4833333333333334,0.029,0.968,0.004,-0.9661
1673,0.1875,0.25,0.026,0.971,0.003,-0.9543
1674,0.023333333333333334,0.13666666666666666,0.024,0.931,0.045,0.989
1675,0.5599999999999999,0.77,0.046,0.922,0.032,-0.5621
1676,0.1,0.1,0.051,0.928,0.021,-0.9752
1677,0.006944444444444445,0.33055555555555555,0.055,0.94,0.005,-0.9984
1678,0.0,0.07692307692307693,0.024,0.976,0.0,-0.9287
1679,0.08333333333333333,0.43333333333333335,0.046,0.948,0.006,-0.9826
168,0.0,0.25,0.026,0.965,0.009,-0.7983
1680,0.012500000000000004,0.125,0.024,0.976,0.0,-0.9413
1681,0.0,0.25,0.025,0.975,0.0,-0.8807
1682,-0.024999999999999998,0.6833333333333332,0.039,0.959,0.002,-0.9963
1683,0.023333333333333334,0.13666666666666666,0.027,0.92,0.053,0.9901
1684,0.2625,0.6875,0.022,0.978,0.0,-0.9595
1685,-0.37395833333333334,0.5333333333333333,0.038,0.928,0.034,0.3987
1686,0.325,0.95,0.019,0.969,0.012,-0.5744
1687,0.0,0.0,0.031,0.937,0.032,0.5717
1688,0.0,0.0,0.037,0.963,0.0,-0.9596
1689,0.0,0.0,0.053,0.924,0.023,-0.6972
169,0.0,0.0,0.052,0.948,0.0,-0.802
1690,0.048760330578512395,0.7140495867768596,0.035,0.963,0.003,-0.9963
1691,-0.17916666666666667,0.34166666666666673,0.024,0.97,0.007,-0.9786
1692,0.2166666666666666,0.8249999999999998,0.029,0.942,0.029,0.6705
1693,0.04615384615384614,0.18333333333333338,0.041,0.944,0.014,-0.9923
1694,0.0,0.25,0.011,0.989,0.0,-0.5707
1695,-0.03333333333333334,0.0921875,0.04,0.952,0.008,-0.9887
1696,0.17500000000000002,0.6,0.02,0.978,0.003,-0.976
1697,0.0,0.75,0.031,0.964,0.004,-0.9309
1698,0.025,0.5442307692307693,0.009,0.991,0.0,-0.8807
1699,0.024999999999999998,0.10833333333333332,0.016,0.98,0.004,-0.8934
17,0.0,0.75,0.061,0.935,0.004,-0.9857
170,0.0,0.0,0.033,0.967,0.0,-0.6808
1700,-0.06666666666666667,0.26212121212121214,0.031,0.967,0.002,-0.9928
1701,0.175,0.54,0.016,0.977,0.007,-0.89
1702,0.0,0.1,0.033,0.967,0.0,-0.8402
1703,0.875,0.9,0.03,0.959,0.01,-0.8627
1704,0.0,0.0,0.063,0.922,0.016,-0.9618
1705,0.29666666666666675,0.2533333333333333,0.038,0.958,0.005,-0.9782
1706,0.05555555555555555,0.1111111111111111,0.031,0.966,0.003,-0.9868
1707,0.0,0.0,0.031,0.969,0.0,-0.6808
1708,0.07666666666666667,0.4033333333333333,0.027,0.969,0.004,-0.9841
1709,-0.4,1.0,0.03,0.959,0.011,-0.765
171,0.0,0.0,0.007,0.993,0.0,-0.296
1710,0.04999999999999999,0.5666666666666667,0.026,0.968,0.007,-0.9723
1711,-0.11111111111111113,0.3055555555555556,0.032,0.955,0.012,-0.988
1712,0.09041666666666667,0.13333333333333336,0.023,0.97,0.007,-0.8975
1713,0.07500000000000001,0.16153846153846155,0.087,0.908,0.005,-0.9996
1714,0.016666666666666666,0.03333333333333333,0.03,0.965,0.005,-0.9801
1715,0.0,0.0,0.014,0.986,0.0,-0.7783
1716,-0.061111111111111116,0.39444444444444443,0.029,0.963,0.008,-0.9797
1717,0.07833333333333334,0.2416666666666667,0.025,0.947,0.029,0.9138
1718,0.1,0.15000000000000002,0.019,0.977,0.004,-0.8472
1719,0.5,0.9166666666666667,0.01,0.984,0.006,-0.4215
172,0.0,0.25,0.109,0.881,0.01,-0.9387
1720,0.041666666666666664,0.3833333333333333,0.023,0.968,0.009,-0.8894
1721,0.020833333333333336,0.14166666666666666,0.019,0.978,0.002,-0.8934
1722,0.02142857142857143,0.8785714285714287,0.035,0.964,0.001,-0.9766
1723,0.2708333333333333,0.9666666666666667,0.012,0.969,0.019,0.8202
1724,-0.2285714285714286,0.4880952380952381,0.04,0.948,0.013,-0.9259
1725,-0.36875,1.0,0.03,0.968,0.002,-0.9189
1726,0.08333333333333333,0.6666666666666666,0.023,0.977,0.0,-0.9451
1727,0.06666666666666667,0.06666666666666667,0.038,0.96,0.002,-0.9633
1728,0.0,0.0,0.011,0.989,0.0,-0.5267
1729,0.3,0.75,0.013,0.981,0.006,-0.7783
173,0.0,0.0,0.053,0.947,0.0,-0.8316
1730,0.04746093750000002,0.5375,0.02,0.939,0.041,0.9509
1731,-0.12738095238095237,0.5809523809523809,0.032,0.955,0.013,-0.9874
1732,0.008333333333333333,0.4166666666666667,0.042,0.946,0.012,-0.955
1733,0.06666666666666667,0.6749999999999999,0.026,0.965,0.009,-0.9561
