,TextBlob Polarity,TextBlob Subjectivity,VADER negative,VADER neutral,VADER positive,VADER compound
2717,0.0,0.0,0.062,0.938,0.0,-0.8402
2718,0.0,0.0,0.0,1.0,0.0,0.0
2719,0.0,0.0,0.0,1.0,0.0,0.0
272,0.3333333333333333,0.41666666666666663,0.03,0.97,0.0,-0.4939
2720,0.0,0.0,0.012,0.988,0.0,-0.296
2721,0.0,0.0,0.046,0.918,0.036,0.1593
2722,0.0,0.0,0.0,1.0,0.0,0.0
2723,-0.1,0.1,0.023,0.977,0.0,-0.5106
2724,0.0,1.0,0.077,0.923,0.0,-0.875
2725,0.0,0.0,0.014,0.986,0.0,-0.296
2726,0.03333333333333333,0.06666666666666667,0.019,0.981,0.0,-0.296
2727,0.0,0.0,0.0,1.0,0.0,0.0
2728,0.0,0.0,0.018,0.982,0.0,-0.296
2729,0.0,0.75,0.024,0.976,0.0,-0.5267
273,0.0,0.0,0.035,0.965,0.0,-0.5707
2730,0.0,0.0,0.027,0.973,0.0,-0.7088
2731,0.0,0.0,0.032,0.968,0.0,-0.7783
2732,0.0,0.0,0.039,0.947,0.015,-0.4019
2733,0.0,0.0,0.009,0.979,0.011,0.128
2734,0.0,0.0,0.018,0.982,0.0,-0.296
2735,0.0,0.0,0.012,0.988,0.0,-0.296
2736,0.0,0.0,0.011,0.989,0.0,-0.296
2737,0.0,0.0,0.02,0.98,0.0,-0.296
2738,0.0,0.0,0.0,1.0,0.0,0.0
2739,0.6,0.9,0.015,0.963,0.021,0.2023
274,0.078125,1.0,0.0,1.0,0.0,0.0
2740,0.03333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0
2741,0.0,0.0,0.01,0.99,0.0,-0.296
2742,0.0,0.0,0.0,1.0,0.0,0.0
2743,0.0,0.0,0.027,0.973,0.0,-0.4939
2744,0.0,0.0,0.011,0.989,0.0,-0.3164
2745,0.0,0.0,0.0,1.0,0.0,0.0
2746,0.0,0.0,0.0,1.0,0.0,0.0
2747,0.0,0.0,0.046,0.954,0.0,-0.5267
2748,0.0,0.0,0.023,0.977,0.0,-0.6908
2749,0.0,0.0,0.0,0.974,0.026,0.1779
275,0.0,0.0,0.087,0.913,0.0,-0.8807
2750,0.0,0.0,0.015,0.985,0.0,-0.296
2751,0.0,0.0,0.016,0.984,0.0,-0.4314
2752,0.0,0.0,0.05,0.95,0.0,-0.7088
2753,0.0,0.0,0.0,1.0,0.0,0.0
2754,0.24444444444444444,0.5722222222222223,0.015,0.968,0.017,0.1802
2755,0.0,0.875,0.011,0.989,0.0,-0.296
2756,0.0,0.0,0.0,1.0,0.0,0.0
2757,0.0,0.0,0.038,0.962,0.0,-0.5267
2758,0.0,0.0,0.01,0.99,0.0,-0.296
2759,0.0,0.0,0.014,0.986,0.0,-0.4184
276,0.0,0.0,0.022,0.978,0.0,-0.6808
2760,0.0,0.0,0.115,0.885,0.0,-0.296
2761,0.0,0.75,0.0,1.0,0.0,0.0
2762,0.0,0.75,0.048,0.952,0.0,-0.8118
2763,0.0,0.0,0.0,1.0,0.0,0.0
2764,0.0,0.0,0.0,0.941,0.059,0.7326
2765,0.0,0.0,0.022,0.978,0.0,-0.3595
2766,0.0,0.0,0.008,0.987,0.005,-0.2593
2767,0.0,0.0,0.04,0.96,0.0,-0.6808
2768,0.0,0.0,0.04,0.947,0.012,-0.6759
2769,0.0,0.0,0.013,0.976,0.01,-0.128
277,0.0,0.25,0.013,0.968,0.018,0.2003
2770,0.0,1.0,0.019,0.981,0.0,-0.3595
2771,-0.8,1.0,0.015,0.985,0.0,-0.5267
2772,0.06666666666666667,0.06666666666666667,0.014,0.986,0.0,-0.5267
2773,0.0,0.0,0.014,0.975,0.011,-0.128
2774,0.0,0.0,0.013,0.987,0.0,-0.296
2775,0.0,0.0,0.017,0.976,0.007,-0.4019
2776,-0.375,0.625,0.0,0.986,0.014,0.3049
2777,0.0,0.0,0.021,0.979,0.0,-0.3595
2778,0.0,0.0,0.021,0.979,0.0,-0.296
2779,0.0,0.0,0.01,0.99,0.0,-0.296
278,0.0,0.0,0.016,0.984,0.0,-0.296
2780,0.0,0.0,0.0,0.974,0.026,0.4926
2781,0.0,0.0,0.025,0.975,0.0,-0.5267
2782,0.0,0.0,0.013,0.987,0.0,-0.3595
2783,0.0,0.0,0.026,0.974,0.0,-0.5267
2784,0.0,0.0,0.016,0.961,0.023,0.2263
2785,0.0,0.0,0.0,1.0,0.0,0.0
2786,0.016666666666666666,0.03333333333333333,0.031,0.95,0.019,-0.1027
2787,0.0,0.0,0.012,0.971,0.016,0.1779
2788,-0.13333333333333333,0.35000000000000003,0.021,0.979,0.0,-0.5267
2789,0.0,0.0,0.018,0.967,0.015,-0.0803
279,-0.050000000000000044,0.95,0.013,0.967,0.021,0.3182
2790,0.0,0.0,0.013,0.98,0.007,-0.2869
2791,0.5,1.0,0.078,0.917,0.005,-0.9508
2792,-0.365625,1.0,0.037,0.963,0.0,-0.9086
2793,0.0,0.0,0.015,0.985,0.0,-0.296
2794,0.05,1.0,0.011,0.989,0.0,-0.5781
2795,0.0,0.0,0.0,1.0,0.0,0.0
2796,0.0,0.0,0.0,1.0,0.0,0.0
2797,0.0,0.0,0.036,0.949,0.016,-0.4019
2798,0.62,0.9,0.038,0.876,0.085,0.8442
2799,0.0,0.0,0.086,0.914,0.0,-0.6808
28,0.0,1.0,0.03,0.929,0.041,0.4215
280,0.0,0.3333333333333333,0.014,0.986,0.0,-0.5267
2800,0.0,0.0,0.0,1.0,0.0,0.0
2801,0.0,0.0,0.042,0.958,0.0,-0.5707
2802,0.0,0.0,0.022,0.978,0.0,-0.6103
2803,0.0,0.0,0.023,0.943,0.033,0.2481
2804,0.0,0.0,0.0,1.0,0.0,0.0
2805,0.0,0.0,0.044,0.956,0.0,-0.5707
2806,0.05,1.0,0.01,0.965,0.025,0.5574
2807,0.0,0.0,0.018,0.982,0.0,-0.296
2808,0.0,0.0,0.0,1.0,0.0,0.0
2809,0.0,0.0,0.0,1.0,0.0,0.0
281,-0.125,0.2,0.026,0.974,0.0,-0.6189
2810,0.0,0.0,0.009,0.974,0.017,0.4215
2811,0.0,0.0,0.053,0.889,0.058,0.3818
2812,0.0,0.0,0.013,0.987,0.0,-0.296
2813,0.05,1.0,0.022,0.978,0.0,-0.5145
2814,0.0,0.0,0.055,0.945,0.0,-0.4843
2815,0.1,0.275,0.01,0.99,0.0,-0.296
2816,0.0,0.0,0.021,0.979,0.0,-0.296
2817,0.0,0.0,0.026,0.974,0.0,-0.296
2818,0.0,0.0,0.049,0.951,0.0,-0.6103
2819,-0.5,0.55,0.061,0.939,0.0,-0.7959
282,0.0,0.0,0.0,1.0,0.0,0.0
2820,0.0,0.0,0.027,0.94,0.033,0.267
2821,0.0,0.0,0.025,0.975,0.0,-0.296
2822,0.0,0.0,0.045,0.955,0.0,-0.7149
2823,0.0,0.0,0.0,1.0,0.0,0.0
2824,0.0,0.0,0.0,1.0,0.0,0.0
2825,0.0,0.0,0.028,0.972,0.0,-0.3595
2826,0.078125,1.0,0.0,1.0,0.0,0.0
2827,0.0,0.0,0.0,1.0,0.0,0.0
2828,0.0,0.0,0.06,0.94,0.0,-0.6103
2829,0.0,0.0,0.024,0.976,0.0,-0.5267
283,0.0,0.0,0.029,0.971,0.0,-0.6103
2830,0.0,0.07692307692307693,0.019,0.981,0.0,-0.296
2831,0.0,0.0,0.0,1.0,0.0,0.0
2832,0.0,0.0,0.0,1.0,0.0,0.0
2833,0.0,0.0,0.0,1.0,0.0,0.0
2834,0.0,0.0,0.016,0.984,0.0,-0.296
2835,-0.1,0.2,0.0,1.0,0.0,0.0
2836,0.0,0.0,0.052,0.948,0.0,-0.7562
2837,0.0,0.0,0.0,1.0,0.0,0.0
2838,0.0,0.0,0.0,1.0,0.0,0.0
2839,0.0,0.0,0.0,0.987,0.013,0.4574
284,0.0,0.25,0.012,0.988,0.0,-0.296
2840,0.0,0.0,0.025,0.975,0.0,-0.4184
2841,0.0,0.0,0.031,0.969,0.0,-0.5848
2842,0.0,0.0,0.017,0.959,0.024,0.2481
2843,0.0,0.0,0.018,0.958,0.024,0.1779
2844,0.0,0.0,0.0,0.968,0.032,0.5766
2845,0.0,0.0,0.0,1.0,0.0,0.0
2846,0.0,0.0,0.021,0.979,0.0,-0.296
2847,0.0,0.0,0.0,1.0,0.0,0.0
2848,0.0,0.0,0.014,0.977,0.009,-0.128
2849,0.0,0.0,0.026,0.956,0.017,-0.128
285,0.0,1.0,0.017,0.983,0.0,-0.296
2850,0.0,0.0,0.015,0.985,0.0,-0.296
2851,0.0,0.0,0.0,1.0,0.0,0.0
2852,0.0,0.0,0.11,0.89,0.0,-0.7783
2853,0.0,0.0,0.05,0.95,0.0,-0.5423
2854,0.0,0.75,0.0,0.903,0.097,0.8689
2855,0.0,0.0,0.034,0.96,0.006,-0.7579
2856,0.0,0.0,0.02,0.98,0.0,-0.5267
2857,0.0,0.0,0.039,0.961,0.0,-0.5267
2858,0.0,0.0,0.034,0.966,0.0,-0.5803
2859,0.0,0.0,0.0,1.0,0.0,0.0
286,0.0,0.0,0.0,1.0,0.0,0.0
2860,0.0,0.0,0.013,0.987,0.0,-0.296
2861,0.0,0.0,0.051,0.949,0.0,-0.6808
2862,0.05,1.0,0.025,0.975,0.0,-0.5267
2863,0.0,0.0,0.018,0.958,0.024,0.1779
2864,0.6,0.9,0.032,0.949,0.019,-0.25
2865,0.0,0.0,0.013,0.987,0.0,-0.296
2866,0.0,0.0,0.0,1.0,0.0,0.0
2867,-0.23333333333333336,0.4000000000000001,0.056,0.944,0.0,-0.91
2868,-0.4,0.55,0.061,0.939,0.0,-0.765
2869,0.0,0.125,0.018,0.97,0.012,-0.2023
287,0.26041666666666663,0.3333333333333333,0.0,0.989,0.011,0.3129
2870,0.0,0.0,0.036,0.952,0.012,-0.5994
2871,0.0,0.0,0.0,1.0,0.0,0.0
2872,0.0,0.0,0.053,0.947,0.0,-0.6808
2873,0.0,0.0,0.026,0.974,0.0,-0.4724
2874,0.0,0.0,0.018,0.982,0.0,-0.296
2875,0.9,1.0,0.032,0.957,0.012,-0.5707
2876,-0.5,0.55,0.035,0.965,0.0,-0.7088
2877,0.0,0.0,0.044,0.956,0.0,-0.6908
2878,-0.4,0.55,0.078,0.922,0.0,-0.8402
2879,0.0,0.0,0.019,0.981,0.0,-0.25
288,0.0,0.0,0.0,1.0,0.0,0.0
2880,0.0,0.0,0.045,0.943,0.012,-0.5661
2881,0.0,0.0,0.029,0.923,0.049,0.6207
2882,0.0,0.0,0.027,0.973,0.0,-0.4939
2883,-0.125,0.1,0.045,0.955,0.0,-0.7256
2884,0.0,0.0,0.048,0.952,0.0,-0.6808
2885,0.0,0.75,0.013,0.987,0.0,-0.296
2886,0.0,0.0,0.086,0.914,0.0,-0.8588
2887,0.7,0.9,0.034,0.935,0.03,0.0343
2888,0.0,0.0,0.05,0.911,0.039,-0.4724
2889,0.08484848484848484,0.2606060606060606,0.0,0.991,0.009,0.2023
289,0.05,1.0,0.031,0.955,0.015,-0.4501
2890,0.0,0.0,0.028,0.972,0.0,-0.7762
2891,0.0,0.0,0.056,0.944,0.0,-0.7916
2892,0.0,0.0,0.026,0.934,0.04,0.3036
2893,0.0,0.0,0.022,0.978,0.0,-0.5267
2894,0.0,0.0,0.0,1.0,0.0,0.0
2895,0.0625,1.0,0.032,0.945,0.023,-0.2304
2896,0.0,0.0,0.0,1.0,0.0,0.0
2897,0.0,0.0,0.036,0.964,0.0,-0.5267
2898,0.0,0.0,0.0,0.982,0.018,0.4404
2899,-0.8000000000000002,1.0,0.024,0.976,0.0,-0.7783
29,0.125,0.37499999999999994,0.035,0.958,0.007,-0.9414
290,0.6,0.9,0.016,0.981,0.003,-0.8555
2900,0.2,0.30000000000000004,0.018,0.982,0.0,-0.296
2901,0.0,0.0,0.03,0.97,0.0,-0.296
2902,0.0,0.75,0.0,0.973,0.027,0.5848
2903,0.0,0.0,0.015,0.985,0.0,-0.296
2904,0.041666666666666664,0.06666666666666667,0.0,1.0,0.0,0.0
2905,0.0,0.0,0.0,1.0,0.0,0.0
2906,0.0,1.0,0.0,1.0,0.0,0.0
2907,0.0,0.5,0.012,0.988,0.0,-0.296
2908,0.0,0.0,0.009,0.991,0.0,-0.5216
2909,0.0,0.0,0.0,1.0,0.0,0.0
291,0.0,0.0,0.032,0.968,0.0,-0.7783
2910,0.0,0.0,0.028,0.972,0.0,-0.6517
2911,0.0,0.0,0.012,0.988,0.0,-0.296
2912,0.0,0.0,0.023,0.954,0.024,0.0618
2913,0.0,0.0,0.0,0.95,0.05,0.6124
2914,0.03333333333333333,0.06666666666666667,0.018,0.982,0.0,-0.296
2915,-0.75,1.0,0.038,0.939,0.023,-0.1779
2916,0.0,0.0,0.043,0.957,0.0,-0.7783
2917,0.18125,0.75,0.017,0.983,0.0,-0.3595
2918,0.0,0.0,0.015,0.985,0.0,-0.296
2919,0.0,0.0,0.0,1.0,0.0,0.0
292,0.75,0.9,0.048,0.938,0.014,-0.6792
2920,0.0,0.0,0.0,1.0,0.0,0.0
2921,0.0,0.0,0.0,1.0,0.0,0.0
2922,0.0,0.0,0.0,1.0,0.0,0.0
2923,0.0,0.0,0.0,1.0,0.0,0.0
2924,0.0,1.0,0.0,1.0,0.0,0.0
2925,0.0,0.0,0.0,0.972,0.028,0.4019
2926,0.0,0.0,0.017,0.983,0.0,-0.296
2927,0.5859375,0.5,0.0,0.935,0.065,0.7412
2928,0.0,0.0,0.023,0.977,0.0,-0.296
2929,0.0,0.0,0.0,1.0,0.0,0.0
293,-0.8,1.0,0.008,0.992,0.0,-0.296
2930,0.0,0.0,0.0,1.0,0.0,0.0
2931,0.0,0.0,0.0,0.906,0.094,0.6597
2932,0.05,1.0,0.023,0.977,0.0,-0.296
2933,0.0,0.75,0.0,1.0,0.0,0.0
2934,0.0,0.0,0.018,0.982,0.0,-0.296
2935,-0.75,1.0,0.024,0.976,0.0,-0.3736
2936,0.0,0.0,0.04,0.96,0.0,-0.296
2937,0.0,0.0,0.0,1.0,0.0,0.0
2938,0.0,0.1,0.086,0.914,0.0,-0.826
2939,0.0,0.0,0.01,0.968,0.021,0.5165
294,0.0,0.0,0.033,0.967,0.0,-0.5267
2940,0.0,0.0,0.067,0.933,0.0,-0.5707
2941,0.0,0.0,0.027,0.973,0.0,-0.296
2942,0.0625,1.0,0.013,0.969,0.018,0.2003
2943,0.0625,1.0,0.031,0.969,0.0,-0.5707
2944,0.3,0.5,0.028,0.955,0.017,-0.1779
2945,0.0,0.0,0.017,0.983,0.0,-0.296
2946,0.0,0.0,0.017,0.983,0.0,-0.296
2947,0.05000000000000002,0.5,0.027,0.973,0.0,-0.5267
2948,0.0,0.0,0.0,0.984,0.016,0.25
2949,0.0,0.0,0.015,0.985,0.0,-0.296
295,0.1875,0.375,0.0,0.987,0.013,0.3182
2950,0.0,0.0,0.074,0.926,0.0,-0.8627
2951,0.0,0.0,0.0,1.0,0.0,0.0
2952,0.0,0.0,0.026,0.974,0.0,-0.296
2953,0.0,0.0,0.037,0.963,0.0,-0.5267
2954,0.0,0.0,0.0,1.0,0.0,0.0
2955,0.0,0.0,0.047,0.953,0.0,-0.5216
2956,-0.30000000000000004,0.6,0.03,0.941,0.029,-0.0516
2957,0.0,0.0,0.036,0.964,0.0,-0.6229
2958,0.0,0.0,0.027,0.973,0.0,-0.296
2959,0.0,0.0,0.021,0.979,0.0,-0.3595
296,0.0,0.0,0.02,0.98,0.0,-0.3595
2960,0.0,0.0,0.027,0.973,0.0,-0.5216
2961,0.0,0.0,0.033,0.967,0.0,-0.5267
2962,0.0,0.0,0.014,0.951,0.034,0.4939
2963,0.0,0.0,0.036,0.964,0.0,-0.69
2964,0.5,1.0,0.017,0.96,0.022,0.1779
2965,0.0,0.0,0.022,0.973,0.004,-0.7306
2966,0.0,0.0,0.018,0.982,0.0,-0.5781
2967,0.0,0.0,0.023,0.977,0.0,-0.296
2968,0.15,0.6499999999999999,0.015,0.985,0.0,-0.296
2969,0.0,0.0,0.019,0.981,0.0,-0.296
297,0.05,1.0,0.025,0.9,0.075,0.89
2970,0.0,0.0,0.023,0.977,0.0,-0.5267
2971,0.1,0.1,0.008,0.985,0.007,-0.1027
2972,0.3,0.5,0.079,0.921,0.0,-0.873
2973,0.6,0.9,0.012,0.972,0.016,0.1531
2974,0.0,0.0,0.069,0.931,0.0,-0.9199
2975,0.0,0.0,0.029,0.962,0.009,-0.636
2976,0.0,0.0,0.019,0.981,0.0,-0.3595
2977,0.0,0.0,0.076,0.924,0.0,-0.8152
2978,0.05000000000000001,0.54,0.04,0.937,0.023,-0.3818
2979,0.0,0.0,0.031,0.969,0.0,-0.3595
298,0.25,0.30000000000000004,0.021,0.979,0.0,-0.3595
2980,0.0,0.0,0.032,0.954,0.014,-0.4019
2981,0.0,0.0,0.02,0.98,0.0,-0.296
2982,0.0,0.0,0.0,1.0,0.0,0.0
2983,0.0,0.0,0.03,0.944,0.026,0.0516
2984,0.0,0.0,0.035,0.965,0.0,-0.6705
2985,0.0,0.0,0.04,0.96,0.0,-0.5803
2986,0.0,0.0,0.0,1.0,0.0,0.0
2987,0.04069010416666666,0.15833333333333333,0.019,0.972,0.009,-0.5152
2988,0.05000000000000002,0.5,0.02,0.98,0.0,-0.6808
2989,0.0,0.0,0.071,0.915,0.015,-0.9022
299,0.0,0.0,0.063,0.937,0.0,-0.8118
2990,0.0,1.0,0.039,0.961,0.0,-0.6407
2991,0.0,0.75,0.0,1.0,0.0,0.0
2992,0.0,0.0,0.018,0.982,0.0,-0.4939
2993,-0.8,1.0,0.045,0.955,0.0,-0.7845
2994,0.0,0.0,0.0,1.0,0.0,0.0
2995,0.0,0.0,0.02,0.965,0.015,-0.2406
2996,0.0,0.0,0.01,0.99,0.0,-0.3313
2997,0.0,0.0,0.0,0.952,0.048,0.5719
2998,0.0,0.0,0.077,0.923,0.0,-0.8286
2999,0.0,0.0,0.043,0.941,0.016,-0.6124
3,-0.16666666666666666,0.43333333333333335,0.029,0.971,0.0,-0.6808
30,0.0,0.0,0.007,0.993,0.0,-0.296
300,0.0,0.0,0.019,0.981,0.0,-0.3736
3000,0.0,0.0,0.122,0.878,0.0,-0.8955
3001,0.0,0.0,0.0,0.981,0.019,0.4019
3002,0.0,0.0,0.021,0.979,0.0,-0.3595
3003,-0.075,0.13846153846153847,0.034,0.966,0.0,-0.6249
3004,0.0,0.0,0.051,0.949,0.0,-0.6103
3005,0.0,0.0,0.032,0.968,0.0,-0.5597
3006,0.0,0.0,0.021,0.979,0.0,-0.7783
3007,0.0,1.0,0.057,0.904,0.038,-0.6628
3008,0.0,0.0,0.022,0.96,0.017,0.3753
3009,0.0,0.0,0.055,0.945,0.0,-0.6808
301,0.0,0.0,0.0,0.972,0.028,0.6124
3010,0.0,0.0,0.0,1.0,0.0,0.0
3011,0.0,0.0,0.02,0.98,0.0,-0.296
3012,0.0,0.0,0.02,0.98,0.0,-0.296
3013,0.0,0.0,0.022,0.978,0.0,-0.296
3014,0.0,0.0,0.0,0.971,0.029,0.4404
3015,0.0,0.0,0.016,0.984,0.0,-0.5267
3016,0.7,0.9,0.066,0.908,0.026,-0.5106
3017,0.2,0.2,0.054,0.939,0.007,-0.9205
3018,0.0,0.0,0.022,0.968,0.009,-0.4574
3019,0.0,0.0,0.089,0.911,0.0,-0.8268
302,0.0,0.0,0.022,0.978,0.0,-0.4314
3020,0.0,0.0,0.0,1.0,0.0,0.0
3021,0.0,0.0,0.0,1.0,0.0,0.0
3022,0.0,0.0,0.023,0.977,0.0,-0.5267
3023,0.0,0.0,0.011,0.989,0.0,-0.3164
3024,0.0,0.0,0.016,0.984,0.0,-0.296
3025,0.0,0.0,0.015,0.985,0.0,-0.3595
3026,0.0,0.0,0.0,1.0,0.0,0.0
3027,0.0,0.0,0.0,0.959,0.041,0.4767
3028,-0.75,1.0,0.007,0.985,0.009,0.1779
3029,0.0,0.0,0.0,1.0,0.0,0.0
303,0.05000000000000002,0.5,0.0,1.0,0.0,0.0
3030,0.0,0.25,0.036,0.964,0.0,-0.8143
3031,0.0,0.0,0.0,1.0,0.0,0.0
3032,0.0,0.0,0.027,0.973,0.0,-0.5267
3033,0.0,0.75,0.039,0.961,0.0,-0.6808
3034,0.0,0.0,0.019,0.981,0.0,-0.4724
3035,0.0,0.0,0.015,0.985,0.0,-0.296
3036,0.0,0.0,0.044,0.95,0.007,-0.7506
3037,0.22000000000000003,0.6,0.021,0.973,0.006,-0.6808
3038,0.0,0.0,0.033,0.967,0.0,-0.4939
3039,0.0,0.0,0.041,0.959,0.0,-0.6808
304,-0.18124999999999997,0.625,0.03,0.97,0.0,-0.8699
3040,0.0,0.0,0.027,0.973,0.0,-0.5267
3041,0.0,0.0,0.013,0.936,0.051,0.7579
3042,0.0,0.0,0.0,1.0,0.0,0.0
3043,0.0,0.0,0.017,0.983,0.0,-0.296
3044,0.0,0.0,0.0,1.0,0.0,0.0
3045,0.05,1.0,0.019,0.981,0.0,-0.4939
3046,-0.35,0.9,0.032,0.968,0.0,-0.7548
3047,0.0,0.0,0.022,0.94,0.038,0.1759
3048,0.0,0.0,0.026,0.939,0.035,0.1779
3049,0.2,0.30000000000000004,0.0,1.0,0.0,0.0
305,0.04444444444444445,0.35555555555555557,0.047,0.953,0.0,-0.8016
3050,0.13636363636363635,0.45454545454545453,0.014,0.986,0.0,-0.296
3051,0.0,0.0,0.036,0.964,0.0,-0.7256
3052,0.0,0.0,0.08,0.906,0.014,-0.7755
3053,0.0,0.0,0.02,0.98,0.0,-0.4871
3054,0.0,0.0,0.018,0.933,0.048,0.5574
3055,0.0,0.0,0.072,0.928,0.0,-0.8868
3056,0.15,0.6499999999999999,0.058,0.942,0.0,-0.8016
3057,0.0,0.0,0.08,0.893,0.027,-0.6329
3058,0.125,0.5249999999999999,0.02,0.957,0.023,0.2008
3059,0.1,0.4,0.055,0.914,0.031,-0.4404
306,0.0,0.0,0.024,0.976,0.0,-0.3595
3060,0.0,0.0,0.054,0.946,0.0,-0.9106
3061,0.0,0.0,0.031,0.969,0.0,-0.5423
3062,0.0,0.0,0.017,0.983,0.0,-0.296
3063,0.0,0.0,0.019,0.923,0.058,0.6705
3064,0.0,0.0,0.023,0.977,0.0,-0.296
3065,0.0,0.0,0.045,0.955,0.0,-0.7303
3066,0.0,0.0,0.014,0.986,0.0,-0.296
3067,0.0,0.0,0.0,0.916,0.084,0.6597
3068,0.0,0.0,0.043,0.957,0.0,-0.5423
3069,0.16666666666666666,0.5133333333333334,0.038,0.946,0.016,-0.7414
307,0.0,0.0,0.0,1.0,0.0,0.0
3070,0.0,0.0,0.022,0.978,0.0,-0.5267
3071,0.0,0.0,0.0,1.0,0.0,0.0
3072,0.0,0.0,0.021,0.979,0.0,-0.296
3073,0.0,0.0,0.064,0.936,0.0,-0.5267
3074,0.0,0.0,0.0,1.0,0.0,0.0
3075,0.0,0.0,0.0,1.0,0.0,0.0
3076,0.0,0.0,0.03,0.97,0.0,-0.296
3077,0.0,0.0,0.022,0.978,0.0,-0.296
3078,0.0,0.0,0.0,1.0,0.0,0.0
3079,0.0,0.0,0.073,0.927,0.0,-0.7424
308,0.0,0.0,0.019,0.981,0.0,-0.296
3080,0.0,0.0,0.056,0.931,0.013,-0.7003
3081,0.0,0.0,0.025,0.975,0.0,-0.296
3082,0.0,0.0,0.013,0.987,0.0,-0.3595
3083,0.0,0.0,0.024,0.976,0.0,-0.5349
3084,0.0,0.0,0.0,1.0,0.0,0.0
3085,0.0,0.0,0.015,0.967,0.018,0.128
3086,0.0,0.0,0.0,1.0,0.0,0.0
3087,0.0,0.0,0.0,1.0,0.0,0.0
3088,0.0,0.0,0.062,0.938,0.0,-0.886
3089,0.0,0.0,0.0,1.0,0.0,0.0
309,0.0,0.0,0.036,0.964,0.0,-0.6808
3090,0.0,0.0,0.008,0.954,0.037,0.7941
3091,-0.45,0.55,0.015,0.985,0.0,-0.25
3092,0.0,0.5833333333333334,0.027,0.973,0.0,-0.5707
3093,0.0,0.0,0.038,0.962,0.0,-0.5267
3094,0.0,0.0,0.016,0.984,0.0,-0.296
3095,0.0,0.0,0.028,0.972,0.0,-0.3786
3096,0.0,0.0,0.017,0.983,0.0,-0.5583
3097,-0.8,1.0,0.02,0.98,0.0,-0.296
3098,0.0,0.0,0.016,0.984,0.0,-0.296
3099,0.6,0.9,0.018,0.897,0.085,0.8429
31,0.016666666666666677,0.3666666666666667,0.01,0.99,0.0,-0.5267
310,0.0,0.0,0.054,0.946,0.0,-0.5707
3100,0.0,0.0,0.026,0.974,0.0,-0.4939
3101,0.0,0.0,0.039,0.961,0.0,-0.5267
3102,0.0,0.0,0.07,0.93,0.0,-0.7783
3103,0.0,0.0,0.009,0.991,0.0,-0.296
3104,0.0,0.0,0.0,1.0,0.0,0.0
3105,0.0,0.0,0.025,0.975,0.0,-0.4184
3106,-1.0,1.0,0.032,0.961,0.007,-0.6751
3107,0.0,0.75,0.0,1.0,0.0,0.0
3108,0.18472222222222223,0.37777777777777777,0.025,0.969,0.005,-0.8977
3109,0.0,0.0,0.023,0.977,0.0,-0.5216
311,0.0,0.0,0.0,1.0,0.0,0.0
3110,0.0,0.0,0.0,1.0,0.0,0.0
3111,0.0,0.0,0.062,0.938,0.0,-0.6908
3112,0.0,0.0,0.03,0.97,0.0,-0.5267
3113,0.5,1.0,0.0,1.0,0.0,0.0
3114,0.0,0.75,0.0,1.0,0.0,0.0
3115,0.0,0.0,0.014,0.986,0.0,-0.5267
3116,0.0,0.875,0.008,0.973,0.019,0.5106
3117,0.0,0.0,0.012,0.988,0.0,-0.296
3118,0.0,0.0,0.031,0.969,0.0,-0.7845
3119,0.0,0.0,0.052,0.948,0.0,-0.7597
312,0.0,0.0,0.018,0.982,0.0,-0.5781
3120,0.0,0.0,0.0,1.0,0.0,0.0
3121,0.0,0.0,0.019,0.981,0.0,-0.296
3122,0.0,0.0,0.049,0.951,0.0,-0.8095
3123,0.0,0.0,0.013,0.987,0.0,-0.5267
3124,0.0,0.0,0.014,0.967,0.019,0.1779
3125,0.0,0.0,0.012,0.988,0.0,-0.296
3126,0.0,0.0,0.028,0.972,0.0,-0.5267
3127,0.03333333333333333,0.06666666666666667,0.033,0.967,0.0,-0.886
3128,0.0,0.0,0.102,0.898,0.0,-0.7959
3129,0.0,0.0,0.054,0.946,0.0,-0.8402
313,0.0,0.0,0.0,1.0,0.0,0.0
3130,0.0,0.0,0.017,0.983,0.0,-0.5267
3131,0.0,0.0,0.037,0.963,0.0,-0.6808
3132,0.0,0.0,0.024,0.976,0.0,-0.296
3133,0.0,0.0,0.065,0.935,0.0,-0.7783
3134,0.0,0.0,0.0,1.0,0.0,0.0
3135,-0.14583333333333337,0.6,0.027,0.967,0.006,-0.9766
3136,0.0,0.0,0.009,0.991,0.0,-0.3595
3137,0.0,0.0,0.02,0.98,0.0,-0.3595
3138,0.0,0.0,0.0,1.0,0.0,0.0
3139,0.0,0.0,0.011,0.989,0.0,-0.296
314,0.0,0.0,0.025,0.975,0.0,-0.5267
3140,0.0,0.0,0.029,0.952,0.019,-0.2023
3141,0.0,0.0,0.0,0.951,0.049,0.694
3142,0.0,0.0,0.042,0.958,0.0,-0.6103
3143,0.0,0.0,0.0,1.0,0.0,0.0
3144,0.05,0.05,0.013,0.987,0.0,-0.296
3145,0.0,0.0,0.047,0.953,0.0,-0.7177
3146,0.0,0.0,0.046,0.954,0.0,-0.8516
3147,0.0,0.0,0.023,0.977,0.0,-0.296
3148,0.0,0.0,0.024,0.976,0.0,-0.5267
3149,0.7,0.9,0.007,0.982,0.011,0.3182
315,0.09999999999999999,0.19999999999999998,0.012,0.988,0.0,-0.296
3150,0.0,0.0,0.0,1.0,0.0,0.0
